,match_id
0,4728125444
1,4728101590
2,4728100462
3,4728098862
4,4728098608
5,4728097992
6,4728095642
7,4728094533
8,4728092517
9,4728092280
10,4728092210
11,4728089694
12,4728088013
13,4728087709
14,4728086988
15,4728086200
16,4728082677
17,4728082452
18,4728081181
19,4728080948
20,4728080944
21,4728080754
22,4728080507
23,4728079979
24,4728078838
25,4728078571
26,4728077925
27,4728077261
28,4728076203
29,4728075455
30,4728075183
31,4728075054
32,4728074738
33,4728074735
34,4728073511
35,4728073097
36,4728072872
37,4728072132
38,4728071823
39,4728071584
40,4728070318
41,4728070052
42,4728069054
43,4728068007
44,4728066819
45,4728066306
46,4728065350
47,4728064915
48,4728064442
49,4728063124
50,4728062691
51,4728062431
52,4728062330
53,4728061926
54,4728061131
55,4728061129
56,4728060958
57,4728060359
58,4728059677
59,4728059333
60,4728058942
61,4728058252
62,4728057776
63,4728057238
64,4728057155
65,4728057127
66,4728056806
67,4728056589
68,4728056078
69,4728055668
70,4728054790
71,4728054686
72,4728054261
73,4728053701
74,4728053241
75,4728053206
76,4728052605
77,4728052561
78,4728052294
79,4728052156
80,4728052148
81,4728052120
82,4728051846
83,4728050595
84,4728049736
85,4728049199
86,4728048050
87,4728047860
88,4728047630
89,4728047473
90,4728047130
91,4728046967
92,4728046836
93,4728046112
94,4728045811
95,4728044812
96,4728044475
97,4728044239
98,4728042870
99,4728041599
100,4728041219
101,4728040912
102,4728040405
103,4728040128
104,4728040099
105,4728039733
106,4728039171
107,4728039033
108,4728038997
109,4728038724
110,4728038053
111,4728037924
112,4728036985
113,4728036819
114,4728036588
115,4728036359
116,4728035413
117,4728035005
118,4728034259
119,4728034097
120,4728033795
121,4728033566
122,4728033490
123,4728031995
124,4728031594
125,4728030420
126,4728029754
127,4728029085
128,4728028833
129,4728028388
130,4728027881
131,4728026996
132,4728026422
133,4728026331
134,4728025971
135,4728025520
136,4728024987
137,4728021917
138,4728019956
139,4728018235
140,4728017881
141,4728017517
142,4728017489
143,4728017401
144,4728017370
145,4728015763
146,4728015006
147,4728014979
148,4728014908
149,4728014583
150,4728014424
151,4728014232
152,4728013831
153,4728012885
154,4728011845
155,4728011691
156,4728010956
157,4728010811
158,4728010647
159,4728010387
160,4728009484
161,4728007141
162,4728007047
163,4728006981
164,4728005856
165,4728005820
166,4728005237
167,4728005177
168,4728004124
169,4728003966
170,4728003927
171,4728002697
172,4728002542
173,4728002088
174,4728001007
175,4728000781
176,4728000719
177,4728000557
178,4728000137
179,4728000067
180,4727999034
181,4727998245
182,4727997670
183,4727997631
184,4727996589
185,4727996307
186,4727995844
187,4727995501
188,4727995226
189,4727995068
190,4727994132
191,4727993723
192,4727993600
193,4727993473
194,4727992544
195,4727991486
196,4727991387
197,4727991004
198,4727990719
199,4727990131
200,4727989880
201,4727989786
202,4727988107
