,match_id
0,4775687879
1,4775672321
2,4775672277
3,4775669557
4,4775667862
5,4775667044
6,4775663553
7,4775663144
8,4775662376
9,4775660895
10,4775659884
11,4775659268
12,4775658543
13,4775658542
14,4775657952
15,4775657116
16,4775656985
17,4775656082
18,4775656034
19,4775654800
20,4775654644
21,4775654527
22,4775653220
23,4775653004
24,4775652164
25,4775648699
26,4775648113
27,4775647473
28,4775647213
29,4775645518
30,4775644181
31,4775643942
32,4775643759
33,4775643664
34,4775643352
35,4775642443
36,4775641788
37,4775641379
38,4775641303
39,4775640835
40,4775640620
41,4775640443
42,4775640386
43,4775640283
44,4775640281
45,4775640138
46,4775640082
47,4775639989
48,4775639736
49,4775638242
50,4775637942
51,4775637636
52,4775637157
53,4775637037
54,4775636449
55,4775636345
56,4775636259
57,4775636147
58,4775636006
59,4775635249
60,4775634699
61,4775634048
62,4775633471
63,4775633057
64,4775632998
65,4775632000
66,4775631786
67,4775631388
68,4775630550
69,4775630251
70,4775629486
71,4775629320
72,4775629141
73,4775629010
74,4775628750
75,4775628679
76,4775628530
77,4775628333
78,4775628096
79,4775627854
80,4775627769
81,4775627674
82,4775626927
83,4775626776
84,4775626734
85,4775626569
86,4775626022
87,4775625969
88,4775625017
89,4775624756
90,4775624688
91,4775624578
92,4775624202
93,4775624030
94,4775623689
95,4775623646
96,4775623317
97,4775623106
98,4775622932
99,4775622861
100,4775622665
101,4775622635
102,4775622528
103,4775622416
104,4775622345
105,4775622265
106,4775621992
107,4775621985
108,4775621890
109,4775621439
110,4775621356
111,4775621255
112,4775621085
113,4775620748
114,4775619822
115,4775619317
116,4775618825
117,4775618515
118,4775618499
119,4775618176
120,4775618157
121,4775618040
122,4775617980
123,4775617876
124,4775617377
125,4775617308
126,4775616515
127,4775616353
128,4775616231
129,4775615683
130,4775614979
131,4775614784
132,4775614764
133,4775614504
134,4775613737
135,4775613522
136,4775613318
137,4775612479
138,4775612341
139,4775611489
140,4775611408
141,4775611368
142,4775611146
143,4775610349
144,4775610302
145,4775610080
146,4775609999
147,4775609597
148,4775609546
149,4775609308
150,4775608444
151,4775608403
152,4775607743
153,4775606710
154,4775606512
155,4775605820
156,4775604046
157,4775603621
158,4775603429
159,4775602949
160,4775602732
161,4775602288
162,4775602201
163,4775601912
164,4775600988
165,4775600258
166,4775600026
167,4775599935
168,4775598857
169,4775598543
170,4775598439
171,4775598336
172,4775598226
173,4775598017
174,4775597379
175,4775597367
176,4775597002
177,4775596523
178,4775596478
179,4775596207
180,4775596154
181,4775596071
182,4775596001
183,4775595877
184,4775595768
185,4775595352
186,4775595293
187,4775594790
188,4775594707
189,4775594536
190,4775594382
191,4775594114
192,4775593345
193,4775592311
194,4775592132
195,4775592113
196,4775591047
197,4775590559
198,4775590305
199,4775590112
200,4775590027
201,4775589762
202,4775589724
203,4775589509
204,4775589449
205,4775589411
206,4775588803
207,4775588609
208,4775588113
209,4775588108
210,4775587328
211,4775586006
212,4775585641
213,4775585180
214,4775584882
215,4775584845
216,4775584577
217,4775583972
218,4775583503
219,4775583352
220,4775583327
221,4775583113
222,4775582482
223,4775582096
224,4775581895
225,4775581476
226,4775581242
227,4775581133
228,4775580616
229,4775580518
230,4775580351
231,4775580270
232,4775579919
233,4775579635
234,4775579598
235,4775579317
236,4775577939
237,4775577925
238,4775577907
239,4775577535
240,4775577356
241,4775576507
242,4775576335
243,4775575835
244,4775575399
245,4775574610
246,4775574345
247,4775574320
248,4775573633
249,4775573515
250,4775573293
251,4775573213
252,4775573012
253,4775572950
254,4775572494
255,4775572337
256,4775572306
257,4775572289
258,4775571457
259,4775571249
260,4775570369
261,4775570362
262,4775569832
263,4775569589
264,4775569136
265,4775569046
266,4775568831
267,4775568541
268,4775568434
269,4775568390
270,4775567872
271,4775567725
272,4775567497
273,4775567232
274,4775566104
275,4775565741
276,4775565691
277,4775565622
278,4775565441
279,4775565198
280,4775564965
281,4775564875
282,4775564716
283,4775564705
284,4775564425
285,4775564406
286,4775564217
287,4775563922
288,4775562704
289,4775562559
290,4775562283
291,4775562012
292,4775560899
293,4775559653
294,4775559540
295,4775559104
296,4775558791
297,4775558303
298,4775558205
299,4775558165
300,4775557993
301,4775557858
302,4775557661
303,4775556983
304,4775556387
305,4775555955
306,4775555755
307,4775555734
308,4775555712
309,4775555710
310,4775555650
311,4775555366
312,4775555250
313,4775554880
314,4775554784
315,4775553614
316,4775553602
317,4775553359
318,4775553323
319,4775553220
320,4775552949
321,4775552935
322,4775552610
323,4775552518
324,4775552500
325,4775551644
326,4775551365
327,4775550296
328,4775550241
329,4775550180
330,4775549325
331,4775549226
332,4775548840
333,4775548716
334,4775548682
