,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4272736505,1,12,71,22,50,2,86,62,1,9,14
1,4272735857,1,1,59,42,84,86,114,6,18,93,14
2,4272735070,0,54,70,10,27,71,8,1,94,59,11
3,4272733187,1,69,1,96,10,121,105,106,32,37,6
4,4272733131,1,47,17,77,81,37,51,1,83,74,67
5,4272731654,1,81,1,58,93,5,105,41,32,18,95
6,4272731153,0,14,71,77,105,30,26,106,97,15,1
7,4272730828,0,93,59,35,1,41,71,5,44,74,12
8,4272730127,1,35,101,11,1,15,95,14,20,21,4
9,4272729487,1,47,101,59,1,8,35,45,2,120,14
10,4272729211,1,44,22,48,93,99,37,41,104,16,1
11,4272729147,1,71,90,113,63,109,97,120,1,40,14
12,4272729017,0,26,104,44,14,1,6,94,101,93,23
13,4272728806,0,49,51,6,47,48,4,31,1,44,50
14,4272728748,1,6,44,12,34,30,32,4,1,113,70
15,4272728710,1,59,71,82,42,1,113,107,15,55,5
16,4272728499,0,44,93,19,73,57,11,1,59,58,41
17,4272728448,1,109,1,46,28,23,40,51,88,68,50
18,4272728256,0,34,2,95,41,1,66,32,14,111,90
19,4272728177,1,86,27,14,46,1,11,71,99,95,44
20,4272728152,1,71,50,44,101,37,2,59,74,26,1
21,4272727724,0,6,94,20,16,14,1,105,5,41,9
22,4272727513,0,52,84,48,74,76,29,1,44,100,63
23,4272727418,0,72,84,44,4,107,47,53,1,36,42
24,4272727413,1,9,6,1,8,45,58,14,119,72,71
25,4272727086,0,1,42,5,49,12,59,71,105,81,44
26,4272727042,0,14,1,20,40,42,18,6,84,35,59
27,4272727017,0,35,98,71,87,74,59,70,34,121,1
28,4272726822,1,74,34,7,8,1,18,5,14,121,10
29,4272726815,0,89,109,114,101,46,70,49,19,1,74
30,4272726641,1,4,32,61,52,18,44,98,69,1,19
31,4272726506,0,76,17,38,114,72,32,21,1,105,90
32,4272725769,0,6,94,8,99,104,44,119,1,114,108
33,4272725745,0,32,71,59,7,100,29,93,73,104,1
34,4272725309,0,81,110,91,1,103,23,89,111,113,76
35,4272725228,0,35,47,94,51,26,119,87,64,1,12
36,4272725159,1,98,119,37,1,32,28,99,74,64,17
37,4272724899,1,50,26,17,105,18,104,63,6,49,1
38,4272724435,0,32,1,104,2,22,74,44,7,14,84
39,4272724397,1,14,1,81,44,90,17,73,35,16,120
40,4272724359,1,8,74,84,67,48,1,63,27,93,44
41,4272724283,0,69,2,121,20,51,1,41,10,106,32
