,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4351847080,0,45,2,21,104,59,44,1,34,39,26
1,4351842501,1,7,94,23,14,35,68,1,67,93,54
2,4351841873,0,120,32,67,1,17,102,106,53,30,14
3,4351841636,1,35,56,32,88,1,68,26,38,101,6
4,4351841365,1,93,26,100,41,101,1,119,5,62,14
5,4351841184,1,98,15,73,48,40,1,49,107,109,66
6,4351840602,1,86,27,1,41,101,74,56,21,8,6
7,4351839570,1,108,42,44,6,90,20,62,1,34,23
8,4351839464,0,5,114,98,26,11,74,10,14,1,40
9,4351839452,1,8,101,40,109,1,27,25,44,9,119
10,4351839267,1,95,35,12,7,8,22,1,74,44,119
11,4351839007,1,57,104,5,1,77,27,47,18,14,70
12,4351838997,1,19,15,86,27,1,44,93,17,99,69
13,4351838460,0,30,90,1,27,71,23,32,8,15,21
14,4351838399,1,1,76,100,88,74,30,53,75,21,89
15,4351838320,1,109,28,6,25,8,58,94,1,11,26
16,4351838155,0,72,73,71,2,53,26,39,68,1,41
17,4351838091,1,86,21,72,62,88,93,10,7,1,68
18,4351837672,0,26,101,94,55,1,52,40,70,74,120
19,4351837589,1,109,41,53,74,1,78,81,26,62,93
20,4351837571,1,105,61,33,57,6,56,31,1,77,110
21,4351837540,1,30,15,1,94,49,82,41,88,93,14
22,4351837428,1,18,14,36,75,34,26,59,104,73,1
23,4351837147,0,44,89,72,21,70,108,90,47,1,32
24,4351836928,0,21,14,5,49,101,87,55,96,1,69
25,4351836907,0,93,12,42,1,32,25,4,108,5,64
26,4351836764,0,14,1,55,96,93,44,26,41,36,104
27,4351836434,0,74,1,120,62,110,27,14,48,35,103
28,4351836291,1,93,54,74,76,92,50,104,23,97,1
29,4351836258,1,74,11,96,60,54,28,1,113,43,32
30,4351835908,0,8,104,11,12,32,63,1,4,99,25
31,4351835892,1,50,46,74,14,114,1,82,27,3,85
32,4351835739,0,25,41,1,35,119,74,102,93,86,99
33,4351835440,1,35,30,109,93,95,101,100,14,1,2
34,4351835411,1,105,1,95,59,86,62,53,20,121,74
35,4351835327,1,5,41,6,44,1,99,71,95,2,26
36,4351835237,0,35,22,50,1,101,4,75,26,82,14
37,4351835066,0,43,8,53,95,121,108,74,9,1,11
38,4351835027,1,28,73,75,98,74,71,30,99,1,6
39,4351835002,0,74,71,25,99,1,26,60,35,53,103
40,4351834970,1,17,41,1,31,105,32,99,74,2,26
41,4351834804,0,43,26,71,19,99,35,21,1,14,44
42,4351834684,1,103,72,56,10,22,105,1,2,39,75
43,4351834539,1,121,1,44,4,14,56,95,91,63,6
44,4351834474,0,53,54,7,102,32,34,1,108,19,42
45,4351834473,1,59,70,1,88,79,89,30,53,44,47
46,4351834434,0,95,50,99,109,17,56,6,62,1,35
47,4351834403,1,44,10,93,101,71,1,96,7,41,99
48,4351834342,1,32,1,6,42,71,70,29,84,94,7
49,4351834308,1,14,109,8,74,101,45,27,1,7,41
50,4351834147,0,59,44,119,21,50,113,1,110,121,93
51,4351834086,0,70,59,99,9,41,26,32,1,20,54
52,4351833680,1,33,87,62,1,45,30,21,18,121,6
53,4351833631,0,96,59,1,93,23,121,97,84,111,38
54,4351833585,0,53,8,18,1,62,43,26,14,41,12
55,4351833415,1,92,14,1,50,9,34,69,77,86,74
56,4351833291,0,3,84,35,6,93,10,41,14,101,1
57,4351833249,1,107,114,23,97,44,100,9,1,86,85
58,4351833183,1,103,2,23,8,1,30,17,44,36,63
59,4351833164,0,96,95,5,97,1,21,101,41,34,16
60,4351833087,0,49,31,95,35,23,105,1,55,14,25
61,4351833079,1,88,101,28,114,104,1,40,45,46,18
62,4351833025,0,44,2,41,1,33,21,14,71,53,110
63,4351832971,1,74,1,19,7,75,27,105,73,8,2
64,4351832787,1,101,7,6,93,1,103,68,75,13,17
65,4351832649,1,1,26,32,93,22,44,64,53,95,51
66,4351832638,1,29,43,8,93,37,97,70,1,100,99
67,4351832562,1,44,8,14,95,25,1,77,45,68,19
68,4351832454,1,9,101,35,23,42,12,74,1,44,105
69,4351832357,0,47,55,90,29,22,50,1,119,54,78
70,4351832345,1,18,21,114,59,80,84,121,1,7,96
71,4351832226,0,23,32,93,71,100,31,44,1,121,19
72,4351832225,0,2,25,101,14,6,18,1,50,22,41
73,4351831832,1,14,4,50,108,120,53,21,93,44,1
74,4351831829,1,14,11,21,46,6,35,25,32,44,1
75,4351831817,1,56,19,14,1,44,6,62,86,101,11
76,4351831722,1,53,1,95,59,101,41,45,32,36,2
77,4351831706,0,99,98,1,100,84,93,8,23,26,50
78,4351831681,1,7,57,1,46,104,28,5,90,4,30
79,4351831658,1,70,1,7,93,62,8,23,104,89,35
80,4351831631,1,35,95,4,42,6,71,1,114,14,94
81,4351831593,0,73,1,8,50,74,102,100,26,82,17
82,4351831449,0,121,27,28,29,109,17,11,6,14,1
83,4351831391,0,1,28,62,100,80,9,42,23,35,64
84,4351831389,1,1,62,99,71,52,114,64,46,76,44
85,4351831295,1,48,53,1,46,74,47,57,95,97,83
86,4351831247,1,29,9,44,14,111,1,107,74,32,26
87,4351831123,1,35,76,23,36,69,105,27,44,1,120
88,4351831120,0,41,93,19,26,64,11,59,17,1,63
89,4351831017,0,14,34,99,87,48,1,50,104,19,26
90,4351831008,1,1,41,18,74,7,44,95,96,10,8
91,4351830937,1,19,70,101,41,62,50,1,107,26,114
92,4351830896,1,35,16,99,104,6,4,14,22,1,27
93,4351830835,0,84,76,1,21,120,23,18,58,78,15
94,4351830798,0,104,120,1,105,19,47,14,42,74,7
95,4351830671,1,1,102,58,110,69,70,105,16,4,23
96,4351830657,1,74,81,42,6,26,31,110,4,1,106
97,4351830569,1,100,49,69,47,50,27,70,1,82,2
98,4351830489,0,1,98,38,17,75,22,53,48,74,71
99,4351830475,1,44,34,11,9,87,45,59,1,85,121
100,4351830435,0,99,98,1,120,33,29,7,95,14,111
101,4351830433,1,14,36,121,43,104,1,8,86,110,26
102,4351830412,0,1,86,74,44,8,19,5,75,59,17
103,4351830407,1,59,64,8,62,31,97,14,23,98,1
104,4351830285,1,71,18,59,121,1,76,50,93,23,100
105,4351830281,1,7,39,1,101,14,33,73,8,64,21
106,4351830265,0,53,70,35,101,58,21,47,1,18,14
107,4351830230,0,107,71,90,101,93,73,121,58,34,1
108,4351830229,1,93,36,97,28,23,29,27,111,62,1
109,4351830129,1,1,101,56,59,85,21,53,8,74,14
110,4351830106,0,2,121,14,33,30,1,8,59,9,38
111,4351830090,1,8,74,94,1,41,13,14,55,47,95
112,4351830048,1,16,76,101,72,64,1,7,41,44,27
113,4351830040,1,6,31,48,58,15,25,16,114,68,1
114,4351830019,1,73,74,21,111,8,1,89,9,110,62
115,4351830011,0,2,26,11,104,8,1,87,85,14,44
116,4351829979,0,27,93,69,101,18,102,71,112,1,2
117,4351829934,1,3,6,1,11,14,73,92,19,53,74
118,4351829933,0,9,34,104,95,8,44,42,63,114,1
119,4351829919,0,50,31,2,82,86,8,107,114,1,100
120,4351829907,0,78,4,14,101,74,44,1,27,100,99
121,4351829881,1,44,106,50,87,4,1,30,71,85,104
122,4351829874,0,14,86,17,30,34,22,101,1,31,99
123,4351829853,1,93,95,1,14,9,35,48,26,99,41
124,4351829835,1,14,39,34,64,4,93,1,2,16,74
125,4351829822,0,121,95,111,28,78,31,82,107,1,76
126,4351829796,1,14,79,44,6,1,99,101,111,17,26
127,4351829730,0,74,2,78,82,105,27,1,14,20,81
128,4351829717,1,44,50,104,8,59,86,49,1,20,74
129,4351829703,1,18,23,6,1,5,31,93,97,50,29
130,4351829649,1,1,14,89,81,94,104,86,34,6,26
131,4351829615,1,75,1,34,41,8,104,96,2,71,5
132,4351829596,0,34,7,99,12,8,4,14,1,22,26
133,4351829587,1,100,28,27,68,19,44,1,2,76,109
134,4351829535,1,48,114,74,50,27,20,60,19,1,34
135,4351829451,1,3,14,99,73,26,30,35,44,1,67
136,4351829421,1,34,46,7,28,86,21,27,110,14,1
137,4351829413,0,17,34,67,59,56,82,120,15,1,83
138,4351829397,1,34,63,74,111,1,31,6,44,119,72
139,4351829314,1,69,35,82,58,14,74,68,1,44,98
140,4351829285,1,14,68,9,78,30,84,94,2,22,1
141,4351829281,1,111,8,1,31,27,32,93,49,33,35
142,4351829254,0,100,14,27,1,82,8,95,18,41,65
143,4351829214,1,84,14,1,104,11,2,121,95,93,44
144,4351829182,1,93,76,112,86,38,84,14,1,121,32
145,4351829164,0,34,6,1,91,101,99,86,30,49,46
146,4351829066,0,97,36,14,1,4,8,71,35,12,95
147,4351829065,1,44,34,71,1,27,105,104,36,26,93
148,4351829026,1,38,1,103,86,41,48,112,104,14,26
149,4351828994,1,98,90,11,7,109,1,75,44,107,53
150,4351828952,1,76,100,1,26,2,37,50,9,31,8
151,4351828909,1,101,28,84,50,1,17,8,109,111,49
152,4351828875,0,108,27,107,1,73,21,86,70,8,71
153,4351828863,1,35,4,109,11,26,29,1,40,82,48
