,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4330921673,1,30,71,25,83,109,73,94,8,37,1
1,4330921619,0,94,2,46,75,37,96,81,40,56,21
2,4330921437,0,58,67,68,96,51,104,1,37,101,36
3,4330921407,1,2,23,36,8,30,97,35,106,93,37
4,4330921406,0,10,62,37,28,99,90,35,54,7,47
5,4330921328,0,37,74,26,44,11,14,1,32,62,86
6,4330921243,0,74,10,27,37,32,8,18,26,93,42
7,4330921093,0,37,2,56,29,9,119,103,109,41,19
8,4330920922,0,14,23,32,34,21,67,41,86,26,37
9,4330920894,1,10,25,69,42,19,40,48,86,50,37
10,4330920872,1,37,113,44,93,35,7,27,86,96,26
11,4330920815,0,2,8,37,86,84,9,119,29,74,51
12,4330920536,1,14,34,28,81,100,16,18,44,21,37
13,4330920487,0,27,26,97,37,96,44,74,35,8,106
14,4330920389,0,76,6,16,8,37,103,32,108,1,56
15,4330920312,1,8,69,37,44,29,73,28,7,45,86
16,4330920305,1,37,53,2,1,35,114,62,104,63,82
17,4330920281,0,100,76,41,86,93,8,7,9,37,44
18,4330920075,0,37,93,72,74,14,29,99,87,6,114
19,4330919966,1,104,10,28,37,99,63,11,21,4,8
20,4330919938,0,8,92,2,27,96,48,62,121,37,70
21,4330919646,1,6,93,35,7,37,75,81,94,110,19
22,4330919457,0,14,99,8,37,31,44,86,22,109,119
23,4330919248,1,47,37,95,84,2,101,64,49,8,81
24,4330919166,0,83,44,121,39,108,37,26,42,14,85
25,4330919142,1,44,74,37,68,92,35,27,94,99,56
26,4330919054,1,99,8,81,45,4,44,62,14,37,17
27,4330918998,1,37,22,95,14,19,96,43,6,112,94
28,4330918959,0,27,28,18,14,7,96,71,37,11,12
29,4330918778,0,36,104,74,44,6,37,75,18,8,26
30,4330918770,0,26,74,35,97,95,44,8,21,98,37
31,4330918742,1,41,99,14,67,120,8,114,35,26,37
32,4330918715,0,44,14,86,41,74,30,37,34,57,35
33,4330918680,0,12,86,62,14,37,93,25,36,99,35
34,4330918578,1,37,35,26,110,14,5,11,28,8,99
35,4330918433,1,75,2,23,114,48,26,78,1,19,37
36,4330918377,0,85,26,32,99,96,51,70,2,35,37
37,4330918235,1,102,75,37,34,35,74,1,111,32,14
38,4330918186,1,64,14,1,37,29,109,28,26,30,112
39,4330918100,0,95,44,62,37,16,106,75,60,50,97
40,4330918055,0,56,14,86,59,37,1,8,31,34,2
41,4330917942,1,37,12,75,40,32,51,97,58,59,104
42,4330917769,0,35,14,44,21,86,8,74,37,84,79
43,4330917763,1,12,48,39,74,14,37,7,81,53,99
44,4330917640,0,28,73,29,6,94,98,85,84,27,37
45,4330917543,0,31,113,98,37,52,56,63,25,9,88
46,4330917420,1,37,119,86,96,95,44,114,17,28,5
47,4330917301,0,15,1,41,37,72,11,32,42,44,114
48,4330917092,1,59,37,34,35,104,81,109,54,99,9
49,4330917076,1,37,47,14,56,81,87,58,25,74,35
50,4330917033,0,60,53,35,37,107,54,8,104,30,49
51,4330916857,1,2,58,1,26,17,81,44,32,37,74
52,4330916811,0,99,35,86,26,37,23,25,59,18,29
53,4330916754,1,78,8,104,44,94,40,27,50,111,37
54,4330916648,1,105,6,26,85,55,53,95,37,22,74
55,4330916627,1,38,37,19,40,25,74,109,114,121,18
