,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4293325489,0,100,10,86,1,113,120,83,76,52,95
1,4293324240,0,82,93,49,1,80,42,83,88,109,38
2,4293315892,0,86,51,26,10,2,74,106,69,1,28
3,4293315361,0,68,1,35,44,62,6,12,52,72,9
4,4293312325,1,63,99,59,49,70,55,86,5,96,1
5,4293310364,0,8,34,86,32,63,64,88,1,74,50
6,4293308280,0,95,35,47,29,36,18,59,71,1,49
7,4293305441,1,18,14,3,32,95,112,64,104,58,1
8,4293305041,0,93,2,23,14,35,95,4,1,44,26
9,4293304934,1,1,14,42,82,60,8,101,21,7,62
10,4293304766,1,86,104,10,29,26,1,12,44,67,93
11,4293303816,1,29,1,47,67,74,37,113,108,39,44
12,4293303732,1,85,99,44,59,29,74,14,1,48,17
13,4293302369,1,1,63,22,9,41,101,43,11,14,7
14,4293302168,1,17,35,94,1,9,26,101,28,14,86
15,4293302167,0,101,23,1,71,68,35,44,6,53,26
16,4293301402,0,104,1,89,86,121,34,70,36,35,78
17,4293300553,0,29,86,53,4,99,35,94,1,14,67
18,4293299704,1,54,1,75,14,7,2,86,106,50,90
19,4293299177,1,114,1,94,41,8,35,26,15,99,42
20,4293298788,1,121,23,1,59,56,7,14,32,33,27
21,4293298238,1,111,28,81,121,7,14,94,1,19,49
22,4293297852,1,85,55,65,83,12,75,71,78,113,1
23,4293297771,0,93,10,84,68,29,41,1,78,73,64
24,4293297691,0,104,44,28,86,84,74,18,71,12,1
25,4293297501,1,35,40,37,38,1,109,73,89,98,32
26,4293297392,1,64,1,35,104,40,67,47,97,60,34
27,4293297319,1,1,70,101,44,94,80,21,5,46,85
28,4293296986,1,90,63,39,31,119,45,74,73,1,93
29,4293296893,1,8,14,1,114,86,63,71,80,104,38
30,4293296600,1,99,59,1,23,35,100,93,49,70,11
31,4293296349,1,41,71,96,36,27,99,6,1,11,14
32,4293295889,1,20,104,49,7,59,99,1,101,30,11
33,4293295857,0,11,16,22,8,1,96,14,100,26,114
34,4293295502,0,26,93,41,120,35,21,82,22,1,18
35,4293295488,0,1,75,91,85,21,70,26,19,2,53
36,4293295290,1,50,47,29,61,41,35,101,70,1,14
37,4293294966,1,101,34,6,75,44,14,45,19,1,114
38,4293294710,0,86,35,44,84,20,59,49,71,34,1
39,4293294645,1,1,74,34,95,63,76,109,9,58,22
40,4293294541,1,5,1,96,21,84,35,8,90,82,42
41,4293294230,1,48,89,50,22,1,104,81,114,62,7
42,4293294130,1,14,114,67,9,112,90,34,32,28,1
43,4293293987,0,72,32,50,1,18,114,63,48,27,28
44,4293293933,0,26,110,22,46,82,59,119,47,5,1
45,4293293892,1,31,121,107,57,1,34,95,67,93,27
46,4293293717,1,97,32,26,114,110,22,1,9,23,80
47,4293293561,1,63,1,18,110,16,48,99,36,90,2
48,4293293458,1,90,14,114,94,6,1,100,96,81,2
49,4293293207,0,17,23,35,93,31,25,62,7,1,44
50,4293293058,0,15,80,93,25,76,62,35,1,7,101
51,4293292990,1,95,92,83,6,30,50,93,36,41,1
52,4293292816,0,5,18,6,11,114,1,62,67,81,26
53,4293292711,1,84,1,99,47,27,44,8,64,10,42
