,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4305963286,1,121,23,60,8,16,35,1,73,68,62
1,4305955156,0,96,14,95,15,1,56,6,8,49,7
2,4305948944,1,25,120,53,89,81,111,1,15,35,85
3,4305948025,0,8,1,90,76,119,80,21,7,85,18
4,4305947742,1,1,44,99,93,6,53,95,48,35,114
5,4305947665,1,6,1,56,26,61,35,103,20,107,50
6,4305946955,1,10,45,35,91,30,79,38,1,27,109
7,4305946266,1,56,27,2,59,62,1,99,44,22,5
8,4305944406,0,22,74,26,84,1,7,110,76,41,35
9,4305943847,0,110,70,114,44,32,48,50,23,1,33
10,4305943842,1,41,95,98,1,99,7,35,18,61,93
11,4305942493,1,96,74,39,1,105,21,25,63,49,14
12,4305942488,1,26,14,33,35,74,113,105,39,6,1
13,4305942176,0,22,28,14,6,23,47,70,1,105,2
14,4305942047,1,93,1,4,26,81,18,95,11,80,104
15,4305942022,1,11,105,14,58,1,47,2,4,20,21
16,4305941424,1,1,59,11,44,35,27,71,60,36,95
17,4305941352,1,108,14,41,18,21,1,63,4,82,75
18,4305940971,1,52,94,37,9,1,14,114,11,96,45
19,4305940376,0,45,26,8,35,67,100,5,1,7,56
20,4305940222,0,1,42,2,29,95,39,73,14,41,109
21,4305940088,0,2,26,56,80,95,68,1,47,6,49
22,4305939632,1,97,2,8,1,107,27,74,11,50,14
23,4305938815,0,25,59,1,32,18,17,71,95,63,67
24,4305938574,0,9,71,1,109,48,32,14,104,34,53
25,4305938523,1,45,23,109,71,96,1,48,120,44,26
26,4305938250,0,36,95,73,35,70,1,74,44,101,99
27,4305937846,1,76,62,71,23,86,94,1,44,22,39
28,4305937256,1,70,72,64,41,114,121,27,98,53,1
29,4305937056,0,1,8,14,27,36,26,21,10,73,86
30,4305936748,1,100,6,1,98,58,26,121,70,11,35
31,4305936285,0,5,8,14,31,12,85,80,1,34,6
32,4305936069,0,103,86,62,1,91,13,111,73,75,82
33,4305935603,1,35,42,1,40,48,95,20,70,44,93
34,4305935533,1,40,75,1,44,56,35,29,5,43,17
35,4305935530,0,35,20,14,1,109,86,75,47,33,119
36,4305935500,1,21,91,31,1,93,27,41,42,99,74
37,4305935332,1,14,108,35,59,68,18,54,1,28,107
38,4305935020,1,58,74,100,44,40,51,1,48,15,49
39,4305934845,1,74,46,11,44,71,1,6,49,56,94
40,4305934840,1,39,6,35,62,1,100,50,108,44,30
41,4305934634,0,71,27,1,14,35,74,104,54,44,26
42,4305934491,1,42,49,82,21,26,1,48,8,83,5
43,4305934361,1,14,44,1,7,84,26,34,36,63,35
44,4305934045,1,95,99,70,77,5,14,4,8,1,63
45,4305933771,0,90,32,61,1,22,99,34,68,69,100
46,4305933770,0,32,42,14,1,93,28,41,35,95,50
47,4305933496,1,101,103,46,36,6,1,80,11,32,34
48,4305933435,0,30,41,58,8,22,6,35,1,95,63
49,4305933220,1,74,1,35,6,93,85,95,96,2,45
50,4305933073,0,5,87,111,71,44,1,76,38,48,35
51,4305932968,1,48,91,71,54,47,61,104,1,114,87
52,4305932965,1,73,96,35,106,59,2,44,86,1,74
53,4305932904,1,45,84,11,22,21,14,44,105,102,1
54,4305932769,0,63,106,95,14,1,12,16,8,32,41
55,4305932764,1,74,1,99,17,21,49,48,30,104,23
56,4305932671,1,6,36,1,22,26,41,120,2,55,17
57,4305932387,1,59,108,39,36,104,94,105,48,1,84
58,4305931817,0,59,78,74,32,1,101,26,70,27,114
59,4305931758,1,53,84,59,106,121,30,1,97,100,26
60,4305931652,0,14,28,22,56,101,10,42,7,1,6
61,4305931583,1,94,4,54,45,98,27,101,9,26,1
62,4305930894,1,44,34,86,14,74,26,7,2,1,81
63,4305930813,1,21,105,14,49,74,42,54,35,1,6
64,4305930811,1,10,26,82,121,45,1,14,62,84,63
65,4305930669,1,114,7,56,119,95,42,26,36,1,15
66,4305930513,1,94,93,87,34,4,71,27,1,62,9
67,4305930421,1,62,58,55,67,35,1,53,73,83,7
68,4305930231,0,47,16,121,76,6,1,93,114,94,113
69,4305930225,0,96,120,1,22,35,86,6,93,90,14
70,4305930080,1,79,44,54,26,30,98,1,86,42,62
71,4305929851,0,26,89,32,27,8,93,39,112,1,81
72,4305929642,1,1,9,74,100,14,114,88,84,44,26
73,4305929470,1,1,30,90,62,101,93,41,27,106,48
74,4305929372,0,41,14,6,81,42,1,44,74,86,32
75,4305929133,0,1,14,74,28,44,109,85,15,68,7
76,4305929088,1,3,26,114,104,106,1,111,84,14,11
77,4305928982,1,121,4,104,101,48,1,81,120,113,34
78,4305928782,1,84,1,41,26,14,2,101,104,86,35
79,4305928731,1,14,120,60,36,1,17,101,95,82,10
80,4305928664,0,76,84,1,35,2,19,86,7,100,114
81,4305928494,0,62,15,5,59,95,16,8,109,104,1
82,4305928322,1,26,60,99,34,58,14,15,1,120,23
83,4305928256,0,32,22,63,106,1,21,11,14,93,105
84,4305928254,1,95,74,114,2,49,14,1,91,104,19
85,4305928184,1,18,7,32,1,12,70,27,23,15,99
86,4305928142,0,5,93,44,74,99,14,35,46,1,10
87,4305928132,0,1,35,41,105,59,93,39,6,4,56
88,4305928055,1,41,49,17,73,114,101,1,63,2,6
89,4305928006,0,99,90,1,10,97,17,74,86,84,18
90,4305927867,0,35,120,26,74,86,1,10,19,44,14
91,4305927847,1,103,101,44,114,109,1,95,70,99,26
92,4305927738,0,104,26,99,44,1,7,32,100,8,11
93,4305927702,0,26,21,51,50,1,14,25,48,121,107
94,4305927672,1,1,62,7,32,95,99,63,42,22,84
95,4305927615,0,75,42,8,26,23,14,74,1,104,95
96,4305927446,0,85,104,101,41,68,14,36,74,1,17
97,4305927426,1,16,1,3,105,62,81,114,35,99,14
98,4305927402,1,86,121,74,69,1,25,58,31,81,113
99,4305927354,0,6,42,95,10,71,5,91,22,1,2
100,4305927260,1,93,4,36,44,108,57,86,14,49,1
101,4305927214,1,104,29,15,93,2,23,1,46,47,14
102,4305927080,0,113,86,94,1,50,48,4,74,14,2
103,4305926992,1,84,25,14,95,1,22,21,74,28,75
104,4305926970,0,34,119,95,70,33,1,61,26,69,71
105,4305926872,1,14,5,1,34,11,85,35,60,90,10
106,4305926868,1,109,56,112,1,40,7,88,41,59,35
107,4305926537,1,53,9,1,26,86,44,98,67,95,84
108,4305926318,0,74,81,30,96,36,76,63,6,1,14
109,4305926298,1,99,6,74,44,14,62,26,1,41,95
110,4305926155,0,70,23,98,12,47,14,1,83,40,86
111,4305926144,0,35,26,99,93,60,121,1,87,74,44
112,4305926127,0,30,59,1,113,8,26,6,14,114,111
113,4305926088,0,18,73,59,25,35,95,32,1,6,54
114,4305926071,1,15,37,65,69,39,89,1,102,86,114
115,4305925989,1,81,101,28,70,31,25,109,6,41,1
116,4305925965,0,51,8,74,14,41,1,42,44,121,86
117,4305925900,1,1,26,44,37,95,41,27,74,76,11
118,4305925870,1,27,20,75,11,23,93,1,14,63,32
119,4305925850,0,44,1,39,26,35,99,27,71,86,34
120,4305925830,0,22,75,1,17,121,9,98,49,26,21
121,4305925819,1,14,1,70,86,62,9,44,10,59,53
122,4305925769,0,26,88,80,1,49,7,17,75,74,99
123,4305925644,0,44,4,56,2,93,14,6,1,19,34
124,4305925521,1,72,35,1,63,87,104,14,23,114,31
125,4305925450,0,50,2,63,95,75,93,1,72,26,14
126,4305925407,0,8,71,46,1,42,19,21,100,4,83
127,4305925384,1,5,1,104,98,36,87,100,86,8,94
128,4305925379,1,35,121,21,1,44,41,64,96,62,48
129,4305925337,1,48,85,8,40,101,94,1,7,74,53
130,4305925289,0,14,9,6,1,4,101,45,3,11,74
131,4305925280,1,109,25,2,121,32,97,59,1,86,106
