,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4359360992,1,19,34,1,102,63,106,16,11,68,17
1,4359359480,0,54,1,59,47,21,97,77,28,42,6
2,4359358683,1,87,5,109,48,30,1,114,94,68,106
3,4359357846,1,71,44,34,104,99,74,101,1,23,4
4,4359354604,0,51,18,69,35,41,1,86,44,114,14
5,4359353772,1,6,93,86,17,95,97,35,1,14,34
6,4359352146,1,93,87,109,43,1,84,99,35,81,102
7,4359351438,0,44,4,81,1,99,59,72,36,41,104
8,4359351230,0,10,67,63,66,101,35,1,2,91,104
9,4359351164,1,68,1,114,104,71,50,2,8,34,28
10,4359349912,1,39,1,6,80,17,31,49,32,84,35
11,4359349908,0,1,4,74,71,35,39,32,20,13,44
12,4359349895,1,99,22,100,39,9,1,94,57,23,26
13,4359349380,0,42,50,95,12,48,93,97,81,56,1
14,4359348599,0,74,44,14,26,89,6,119,35,1,12
15,4359347492,1,38,93,34,41,23,49,84,121,1,5
16,4359347395,1,104,71,1,23,73,8,4,74,70,14
17,4359347148,0,26,8,20,74,84,23,121,33,1,56
18,4359346854,1,8,76,54,1,74,4,69,6,26,109
19,4359346814,1,48,114,54,1,32,44,74,14,70,59
20,4359346752,0,107,29,97,26,98,19,16,1,41,31
21,4359345831,0,93,49,38,7,67,1,81,21,31,98
22,4359345634,1,14,6,26,111,48,1,44,35,12,20
23,4359345575,0,25,6,91,47,18,104,95,8,23,1
24,4359345029,1,98,49,97,1,93,30,74,35,14,88
25,4359345003,0,73,112,8,120,6,35,54,44,1,109
26,4359344997,1,94,110,36,22,58,6,20,1,53,14
27,4359344592,1,25,31,86,35,22,64,1,27,32,70
28,4359344497,0,36,21,50,34,80,1,17,32,41,5
29,4359344436,0,39,63,1,21,18,6,26,10,8,17
30,4359344079,0,7,74,35,93,8,21,6,1,23,111
31,4359344038,1,6,25,74,1,2,112,32,111,31,97
32,4359343880,0,17,5,82,10,7,96,1,104,18,12
33,4359343767,1,100,42,101,34,48,14,1,22,86,97
34,4359343699,1,23,26,27,62,93,45,14,1,98,78
35,4359343559,1,72,76,50,52,95,53,59,1,36,35
36,4359343542,1,14,2,44,1,26,88,70,74,18,81
37,4359343529,0,44,28,114,14,62,1,74,93,59,3
38,4359343415,1,87,55,56,75,81,1,8,54,6,36
39,4359343242,0,106,6,59,1,82,4,47,112,35,101
40,4359343181,0,2,101,31,6,5,85,74,38,1,121
41,4359343005,0,18,25,48,39,37,12,1,119,101,33
