,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4333319899,1,86,57,93,31,121,80,1,23,14,87
1,4333316181,1,14,1,57,97,93,10,59,74,17,36
2,4333314531,1,86,4,14,11,1,35,74,50,93,104
3,4333314022,0,78,30,14,104,1,93,86,107,26,19
4,4333312045,1,59,44,18,1,101,63,11,71,2,81
5,4333312030,1,1,23,70,104,76,2,92,49,6,42
6,4333310400,1,70,25,41,104,95,1,81,30,44,35
7,4333309742,0,9,18,42,52,33,73,1,93,51,6
8,4333309671,1,8,101,107,120,1,26,5,99,81,53
9,4333308694,1,95,93,7,1,14,34,81,73,20,26
10,4333308463,1,52,32,77,19,66,46,38,74,48,1
11,4333308139,1,95,104,1,62,12,11,36,74,6,27
12,4333307907,1,59,35,47,58,99,28,19,17,1,6
13,4333307890,0,92,27,41,98,88,77,70,1,32,23
14,4333307884,0,94,1,31,62,38,55,111,110,18,23
15,4333307475,0,1,99,62,9,5,8,48,44,98,32
16,4333306851,0,6,4,7,53,99,105,109,25,1,14
17,4333306455,1,101,14,13,1,6,52,71,72,8,59
18,4333306279,1,93,52,87,41,114,26,74,1,14,17
19,4333306077,1,86,74,14,65,98,1,56,93,10,18
20,4333305896,1,8,41,35,1,48,32,114,49,4,14
21,4333305797,0,2,42,26,53,1,63,11,6,92,50
22,4333305415,1,108,121,120,45,57,1,68,16,81,94
23,4333305349,0,6,93,41,42,53,7,1,14,8,47
24,4333304746,1,22,14,12,103,74,7,1,25,34,70
25,4333304514,1,8,101,90,73,17,75,19,35,1,26
26,4333304283,1,48,104,29,100,8,1,84,74,75,50
27,4333304155,1,93,84,9,26,15,4,42,41,1,14
28,4333304105,1,85,35,17,120,1,104,21,68,109,14
29,4333303941,1,35,22,93,29,86,108,1,41,53,39
30,4333303906,1,98,35,36,1,14,64,6,22,40,41
31,4333303663,1,35,62,44,56,10,93,25,1,48,57
32,4333303450,1,5,67,77,1,86,13,4,40,41,30
33,4333303279,0,29,18,28,1,56,93,14,54,12,96
34,4333303244,0,11,97,90,58,50,17,1,41,29,101
35,4333302701,0,77,14,69,81,8,1,58,53,74,86
36,4333301941,0,23,64,74,44,86,6,104,5,1,120
37,4333301853,1,27,22,114,14,105,26,56,76,96,1
38,4333301817,1,14,15,5,86,8,26,23,104,37,1
39,4333301565,1,104,9,109,49,96,92,56,1,72,67
40,4333301430,1,36,94,103,6,74,84,1,20,18,44
41,4333301393,0,26,10,21,71,7,1,84,101,11,6
42,4333301348,1,35,70,1,110,86,25,64,74,88,6
43,4333301238,1,99,102,1,28,35,11,7,104,2,12
44,4333301172,1,6,19,106,86,1,107,14,35,93,2
45,4333301037,0,2,6,74,14,93,35,11,50,1,21
46,4333300929,1,21,34,90,67,94,28,101,109,12,1
47,4333300882,1,20,45,109,1,44,104,6,70,73,71
48,4333300861,1,36,35,76,1,71,84,101,79,7,12
49,4333300822,1,74,8,1,97,14,65,42,60,41,32
50,4333300772,1,69,49,100,84,59,5,71,2,1,8
51,4333300719,1,83,34,114,109,120,74,10,33,67,1
52,4333300621,1,59,6,1,41,35,58,30,111,62,28
53,4333300502,1,25,86,48,1,64,101,27,13,68,41
54,4333300342,0,16,62,52,1,15,90,12,19,95,37
55,4333300317,1,51,7,71,26,47,63,6,35,67,1
56,4333300190,1,88,1,22,101,86,16,44,14,9,32
57,4333300181,1,1,94,64,93,14,50,21,90,55,68
58,4333299700,1,4,2,74,14,21,105,25,9,121,1
59,4333299678,0,1,14,114,106,104,119,26,44,99,74
60,4333299286,1,110,80,77,57,95,22,8,40,50,1
61,4333299256,1,14,1,110,11,63,26,39,40,7,62
62,4333299183,0,32,100,44,23,43,52,63,39,114,1
63,4333299106,0,84,95,37,56,1,2,21,22,44,68
