,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4284932798,1,95,109,25,69,41,35,23,14,52,27
1,4284932540,1,69,26,36,34,62,108,52,59,22,8
2,4284932061,1,23,27,44,52,14,8,69,120,86,74
3,4284932038,1,25,14,101,9,97,52,32,7,8,48
4,4284931976,1,44,86,36,16,110,12,76,52,26,90
5,4284931842,0,19,52,108,77,51,14,18,44,119,103
6,4284931744,0,104,75,2,71,27,93,11,72,52,44
7,4284931411,0,44,99,102,23,52,28,59,86,85,12
8,4284931013,1,69,28,93,52,4,44,23,26,86,74
9,4284930950,1,15,8,14,34,59,99,7,52,1,6
10,4284930872,0,52,51,25,113,38,60,114,83,39,46
11,4284930809,0,98,26,1,101,14,36,72,104,52,35
12,4284930666,1,38,52,48,110,30,104,85,62,59,72
13,4284930598,0,62,14,29,74,41,7,25,26,52,93
14,4284929775,1,40,32,44,2,10,52,58,30,71,48
15,4284929404,1,52,30,66,9,13,40,93,35,85,20
16,4284928950,0,52,26,8,86,2,97,107,42,50,6
17,4284928868,0,44,54,61,20,29,85,52,89,112,35
18,4284928632,0,11,106,86,52,67,8,6,2,100,31
19,4284928254,0,12,109,98,27,7,52,82,32,86,62
20,4284928233,1,22,52,2,86,9,74,6,49,20,14
21,4284927820,1,40,29,52,114,99,72,71,84,15,120
22,4284927764,0,6,49,107,99,16,52,39,61,10,26
23,4284927608,0,62,14,26,52,9,7,8,35,82,44
24,4284927339,1,93,32,19,98,14,52,10,64,34,44
25,4284926899,1,63,120,52,68,42,100,76,14,2,15
26,4284926624,0,31,84,109,14,74,44,33,52,97,13
27,4284926578,0,92,64,8,23,29,110,52,58,25,42
28,4284926466,0,11,84,52,109,14,39,22,16,104,20
29,4284926376,1,4,44,120,52,67,30,27,93,104,46
30,4284926278,1,83,62,94,40,70,121,52,35,72,12
31,4284926009,0,56,102,81,113,52,1,68,99,47,34
32,4284925947,0,93,26,108,57,52,59,44,67,58,23
33,4284925490,1,47,52,1,84,75,76,2,42,73,89
34,4284925480,1,93,56,35,69,60,21,44,30,52,63
35,4284925443,1,104,44,1,18,86,52,109,15,35,8
36,4284924307,0,41,1,52,77,9,58,85,109,35,78
37,4284924095,1,109,86,54,77,9,21,64,52,36,28
38,4284924050,1,35,52,95,76,21,7,13,63,32,89
39,4284924006,0,51,52,83,2,14,86,101,25,6,41
40,4284923960,0,50,4,92,7,45,99,59,52,12,22
41,4284923919,1,62,35,31,54,52,51,95,17,114,36
42,4284923880,0,114,21,9,52,44,36,23,27,26,93
43,4284923683,1,5,74,52,54,83,86,42,62,40,6
44,4284923593,0,98,20,79,32,52,88,102,25,8,30
45,4284923116,1,75,52,14,7,93,1,34,22,62,121
46,4284923026,1,2,83,104,75,52,44,4,101,1,21
47,4284922831,1,2,100,67,93,52,41,86,11,27,31
48,4284922619,1,52,64,119,70,109,30,76,108,28,53
49,4284922565,0,40,98,42,119,103,18,15,32,52,22
50,4284922502,1,58,22,41,52,84,44,31,64,88,2
51,4284922481,0,99,52,121,50,71,55,16,110,74,114
52,4284921778,0,2,39,34,40,52,101,42,55,35,89
53,4284921592,0,2,57,90,59,12,119,86,110,94,52
54,4284921590,1,78,103,71,8,56,26,94,52,64,74
55,4284921553,0,106,121,87,1,16,41,26,7,54,52
56,4284921273,1,98,93,52,121,1,26,86,35,40,25
57,4284921266,0,36,31,32,95,90,47,52,105,64,93
58,4284921025,0,42,21,78,9,52,94,50,102,12,104
59,4284920926,0,121,114,52,85,34,44,96,35,54,74
60,4284920800,0,10,34,105,26,52,48,2,14,12,44
61,4284920752,1,52,74,31,14,23,114,86,2,93,62
62,4284920733,0,36,1,7,100,52,90,84,45,76,59
63,4284920457,1,82,1,6,68,62,108,40,52,7,5
64,4284920398,1,61,97,52,111,68,15,78,32,34,96
65,4284919751,1,1,70,9,43,42,87,50,23,52,14
66,4284919678,1,28,52,35,7,26,40,93,41,18,14
67,4284919582,0,8,27,52,6,14,48,22,83,73,62
68,4284919548,1,52,35,54,28,9,14,104,63,2,4
69,4284919093,0,31,52,59,97,113,121,45,1,43,110
70,4284919036,0,1,7,75,106,59,9,73,52,84,27
71,4284918507,1,22,52,41,34,14,50,101,8,31,28
72,4284918469,1,77,119,95,86,52,75,31,8,70,47
73,4284918443,0,86,7,5,1,44,71,14,74,52,26
74,4284918171,1,28,87,54,94,111,120,89,67,53,52
75,4284918026,0,110,42,85,68,52,101,87,32,41,29
76,4284917905,1,41,93,29,52,14,74,11,8,62,40
77,4284917869,1,2,119,14,27,52,71,1,8,5,70
78,4284917669,1,48,8,66,29,37,52,26,35,23,88
79,4284917448,1,77,2,93,52,41,47,81,21,103,9
80,4284917366,0,22,52,26,41,6,49,14,108,70,68
81,4284916899,1,14,40,3,78,94,77,35,59,52,26
82,4284916872,1,27,61,52,65,84,39,83,57,50,47
83,4284916502,0,67,86,23,2,50,52,104,94,14,71
84,4284916492,1,14,74,16,44,2,71,101,93,52,50
85,4284916471,1,121,28,64,5,100,112,60,78,52,3
86,4284916395,0,2,121,50,27,93,6,22,29,52,94
87,4284915990,1,52,11,41,80,18,29,112,109,89,25
88,4284915933,1,62,112,9,52,39,83,65,12,23,85
89,4284915783,0,12,1,52,87,94,22,19,81,68,15
90,4285060480,0,100,82,109,53,61,74,103,3,94,90
91,4285041658,1,121,25,16,6,53,27,93,28,26,104
92,4285040331,1,6,63,86,16,71,53,43,114,14,31
93,4285040159,1,26,41,39,71,67,28,121,53,86,34
94,4285037157,1,106,53,26,6,9,2,14,71,121,101
95,4285036529,1,63,22,97,41,56,86,8,53,16,109
96,4285034587,1,86,74,106,53,79,68,6,104,1,82
97,4285033154,1,8,86,23,104,30,53,34,40,99,87
98,4285032359,0,97,58,23,14,106,78,41,53,110,26
99,4285029232,1,74,34,53,98,29,86,95,41,14,84
100,4285026587,0,81,97,87,17,68,53,104,11,18,44
101,4285019676,0,99,91,59,53,40,70,94,34,93,18
102,4285018969,1,1,61,53,103,3,84,121,8,11,108
103,4285017259,0,23,4,10,96,53,109,8,2,33,111
104,4285014929,1,82,112,114,97,27,59,26,7,25,53
105,4285014788,1,1,22,87,70,101,53,14,44,99,32
106,4285012963,0,34,101,7,53,97,5,1,93,86,85
107,4285010082,0,53,5,89,66,110,8,36,76,74,108
108,4285009355,1,97,53,92,11,6,112,74,21,8,2
109,4285007868,0,11,110,50,1,95,53,69,25,39,28
110,4285006739,1,89,94,60,56,86,23,63,14,108,53
111,4285005671,1,74,1,44,101,27,105,2,53,14,104
112,4285003898,1,71,6,26,7,8,98,34,53,19,9
113,4285003547,1,26,17,85,93,8,35,119,9,101,53
