,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4279520038,0,19,85,100,26,1,41,101,74,17,86
1,4279519833,1,114,40,48,25,21,101,95,1,59,85
2,4279516692,1,33,7,48,95,15,70,62,1,93,17
3,4279516239,1,31,1,86,43,69,80,76,60,93,27
4,4279516156,0,26,40,14,7,76,17,12,27,44,1
5,4279516111,0,2,6,22,44,55,95,14,99,1,4
6,4279515003,0,35,41,11,74,50,6,99,27,26,1
7,4279514384,1,72,66,75,25,71,1,21,11,34,32
8,4279514022,1,75,95,26,78,58,1,96,6,35,83
9,4279513964,1,5,93,50,86,1,23,35,14,18,84
10,4279513805,1,14,70,28,112,74,69,42,31,104,1
11,4279513760,0,14,26,70,86,21,27,45,68,6,1
12,4279513313,0,86,27,4,94,95,32,35,71,1,34
13,4279512920,1,1,26,23,63,7,40,14,53,34,95
14,4279512601,1,98,75,1,39,121,41,9,114,120,76
15,4279512593,1,11,95,27,1,21,93,4,88,38,62
16,4279512510,0,14,92,47,121,1,63,10,79,20,5
17,4279512251,1,6,40,104,1,35,39,86,27,63,10
18,4279512187,1,84,1,4,35,105,71,68,25,93,91
19,4279512082,0,63,101,26,71,6,1,95,44,99,84
20,4279511476,0,102,35,101,20,84,1,86,48,21,32
21,4279511263,1,9,1,37,22,53,27,8,108,99,31
22,4279511224,0,20,1,22,35,6,14,68,2,60,84
23,4279511222,0,114,50,74,31,64,76,100,1,41,38
24,4279511215,0,93,38,101,14,30,26,35,86,1,44
25,4279510990,0,1,59,5,61,67,26,99,93,46,7
26,4279510951,1,3,29,1,33,10,95,16,17,121,14
27,4279510842,1,49,35,93,59,1,52,32,42,99,95
28,4279510801,1,102,1,87,21,86,17,41,26,11,112
29,4279510790,1,109,23,114,9,106,93,75,1,105,6
30,4279510664,0,5,93,1,105,101,44,29,14,26,74
31,4279510632,0,86,35,58,64,53,32,1,22,26,71
32,4279510211,0,6,113,114,1,26,28,22,86,88,41
33,4279510090,1,4,21,35,2,93,23,1,28,86,95
34,4279510061,1,36,42,34,104,55,98,95,1,112,46
35,4279510027,1,52,86,75,106,44,95,14,97,1,50
36,4279509969,0,93,59,110,35,69,4,8,53,1,50
37,4279509715,1,27,26,38,70,8,56,14,1,35,97
38,4279509627,1,17,52,78,27,1,18,64,22,21,66
39,4279509535,1,58,7,86,98,68,97,12,11,35,1
40,4279509505,0,107,84,64,102,1,110,111,62,7,121
41,4279509428,1,101,100,82,5,1,44,70,35,63,25
42,4279509295,1,121,14,1,39,9,26,93,7,74,104
43,4279509176,1,120,86,29,90,84,68,64,22,1,26
44,4279509122,0,41,85,14,75,1,114,84,93,95,7
45,4279509090,0,43,22,44,97,68,71,62,14,73,1
46,4279509044,0,23,53,76,42,75,48,44,1,14,85
47,4279509026,0,114,5,34,44,102,73,27,41,1,7
48,4279509025,0,10,32,14,85,2,74,75,114,1,50
49,4279509003,1,93,35,26,8,9,1,2,18,22,46
50,4279508801,1,35,21,78,20,1,8,26,76,31,101
51,4279508785,1,8,16,1,121,27,42,32,120,56,90
52,4279508769,0,121,106,35,85,8,101,14,1,78,16
53,4279508738,1,69,1,86,101,41,26,62,96,76,85
54,4279508615,0,23,44,1,22,29,30,25,71,26,68
55,4279508499,1,93,102,99,46,121,14,1,86,15,41
56,4279508441,1,38,108,75,71,14,76,1,86,45,10
57,4279508390,1,2,16,64,1,6,14,93,5,86,35
58,4279508222,0,56,97,75,106,94,10,8,1,93,60
59,4279508201,0,68,9,88,1,22,11,95,119,110,59
60,4279508166,1,22,14,58,27,1,10,42,26,2,100
61,4279508022,0,39,96,28,83,94,30,42,72,59,1
62,4279507922,1,104,40,59,56,42,1,84,39,72,6
63,4279507877,1,98,35,41,14,11,102,120,1,25,112
64,4279507868,1,20,44,93,21,1,14,19,74,34,6
65,4279507799,1,1,9,121,86,13,42,50,7,98,63
66,4279507742,1,2,86,104,59,50,19,14,1,93,85
67,4279507717,1,99,45,71,85,74,1,27,114,44,25
68,4279507615,1,4,11,5,10,1,50,9,68,44,8
69,4279507588,0,91,105,1,104,106,90,107,48,10,27
70,4279507490,1,47,26,86,97,104,1,93,11,14,21
71,4279507399,0,8,86,67,20,71,50,35,94,16,1
