,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4271170198,1,66,11,1,112,6,97,63,52,22,61
1,4271169737,1,4,100,75,8,97,50,1,59,114,18
2,4271168659,1,14,19,35,32,37,49,8,27,120,1
3,4271168158,1,1,19,30,74,6,8,41,53,100,38
4,4271163830,0,7,30,90,49,94,108,9,1,72,86
5,4271162798,0,6,94,101,96,52,36,54,102,1,88
6,4271162783,1,76,62,48,11,2,33,14,1,93,4
7,4271162608,1,76,8,28,93,1,96,4,104,32,22
8,4271162588,1,63,70,74,35,44,71,15,6,10,1
9,4271162315,1,6,8,71,48,1,17,26,99,79,41
10,4271162039,1,2,8,58,121,114,67,25,32,1,59
11,4271161963,1,85,104,9,120,25,1,6,73,14,86
12,4271161528,1,11,94,104,84,41,93,8,54,6,1
13,4271161404,0,4,8,1,51,35,98,87,95,17,71
14,4271161393,1,25,94,1,91,18,40,87,109,83,96
15,4271161300,1,121,16,82,26,97,1,44,86,19,34
16,4271161056,1,8,1,93,6,35,4,41,14,95,12
17,4271161045,0,44,97,11,74,26,93,17,82,57,1
18,4271161036,1,35,61,70,28,71,17,32,1,9,20
19,4271161021,0,1,101,84,44,16,64,35,97,17,28
20,4271160836,1,1,82,11,14,74,80,100,85,75,17
21,4271160819,0,40,109,1,26,41,110,35,21,14,12
22,4271160679,0,22,79,104,97,2,7,44,1,74,94
23,4271160640,1,41,14,74,51,4,26,5,34,1,35
24,4271160627,1,35,75,93,8,1,104,26,14,2,114
25,4271160611,1,104,25,36,59,44,14,7,1,48,95
26,4271160515,0,46,16,9,17,2,11,21,71,85,1
27,4271160497,1,44,106,75,121,109,99,3,1,120,31
28,4271160490,1,11,101,120,44,33,28,1,43,30,21
29,4271160134,1,46,55,1,15,41,14,31,17,88,63
30,4271160011,0,93,76,7,19,27,83,72,15,90,1
31,4271159913,0,108,1,10,45,42,62,73,74,13,44
32,4271159780,1,93,90,26,1,85,8,74,2,28,56
33,4271159676,1,95,112,50,41,10,68,1,2,59,14
34,4271159595,1,23,86,69,84,26,52,120,93,1,85
35,4271159584,0,1,27,14,45,90,7,41,44,99,104
36,4271159325,1,2,48,6,1,44,56,74,17,35,8
37,4271159183,1,94,35,9,11,6,1,114,41,93,8
38,4271159130,0,23,105,112,82,1,74,104,28,53,16
39,4271159117,1,25,7,35,11,6,1,93,32,41,95
40,4271159113,0,77,8,1,44,114,25,38,14,26,99
41,4271159065,0,56,1,14,81,8,34,6,44,26,84
42,4271158882,1,8,78,21,110,5,6,1,31,18,30
43,4271158804,0,8,62,2,93,43,1,18,13,83,95
44,4271158546,1,20,26,15,68,121,1,6,39,100,88
45,4271158289,0,53,14,74,1,16,86,63,105,32,108
46,4271158234,0,6,28,98,14,1,67,46,91,47,7
47,4271157912,1,67,30,92,32,27,47,6,1,56,83
48,4271157827,1,13,11,120,25,8,30,62,32,99,1
49,4271157825,1,26,78,104,32,94,63,110,20,1,52
50,4271157790,0,1,2,88,8,44,99,4,15,34,102
51,4271157725,0,45,26,85,14,1,74,121,93,29,104
52,4271157714,1,36,22,18,94,1,23,108,46,5,87
53,4271157681,0,37,14,1,59,75,6,106,102,26,74
54,4271157671,0,71,14,26,8,11,97,73,65,1,89
55,4271157320,1,69,64,4,41,50,2,25,23,1,19
56,4271157283,0,1,11,44,4,66,14,26,8,95,35
57,4271157208,1,22,100,1,21,42,119,7,71,90,23
58,4271157178,1,104,1,31,18,25,26,4,71,87,22
59,4271157162,1,8,56,11,2,35,1,106,44,32,7
60,4271157156,1,93,12,1,26,105,31,38,19,23,35
61,4271156986,0,54,82,26,22,70,19,119,1,62,29
62,4271156900,1,26,35,104,121,93,8,59,14,1,9
63,4271156889,1,74,3,5,105,1,53,29,6,121,44
64,4271156731,0,62,108,11,93,31,14,1,64,44,27
65,4271156565,1,17,13,33,95,35,121,99,1,93,49
66,4271156487,1,44,1,113,56,78,17,70,60,98,2
67,4271156485,1,69,26,21,1,20,96,50,28,82,17
68,4271156465,1,5,38,56,1,8,25,72,6,101,41
69,4271156440,1,93,104,8,14,6,46,26,60,1,48
70,4271156348,0,39,76,3,23,1,81,8,26,94,108
71,4271156099,1,71,88,47,73,39,97,1,92,70,10
72,4271156066,0,93,27,2,44,59,1,23,104,71,7
73,4271155936,1,119,50,26,32,81,97,35,1,20,113
74,4271155914,1,18,1,62,26,44,114,84,14,2,10
75,4271155866,1,1,79,9,101,16,97,100,40,31,93
76,4271155854,1,64,39,44,21,53,1,6,114,20,84
77,4271155768,0,1,81,63,26,74,48,32,2,6,4
78,4271155711,0,1,29,120,37,90,40,14,48,74,7
