,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4256624611,0,39,61,93,69,28,113,54,114,50,4
1,4256624603,1,99,91,86,8,6,97,14,44,41,33
2,4256624590,1,8,91,22,71,111,83,44,73,86,36
3,4256624582,1,31,70,99,1,58,7,44,5,6,91
4,4256624580,0,36,96,74,45,104,8,91,64,17,14
5,4256624576,0,1,22,44,88,7,72,31,91,18,8
6,4256624570,0,41,21,91,110,97,101,84,44,2,74
7,4256624566,1,48,90,91,1,29,50,86,2,11,22
8,4256624563,0,36,32,99,6,62,91,34,95,1,14
9,4256624562,1,71,104,57,58,44,84,35,41,91,95
10,4256624557,1,1,6,16,62,91,95,56,93,53,103
11,4256624548,0,84,8,91,80,14,48,18,114,32,19
12,4256624536,1,109,41,2,49,36,91,59,110,1,50
13,4256624533,1,40,6,62,91,11,88,28,98,114,7
14,4256624524,1,64,60,8,98,2,114,113,91,53,31
15,4256624518,0,62,10,93,99,11,91,84,21,18,17
16,4256624515,1,40,16,7,91,94,26,6,70,102,27
17,4256624512,0,35,2,86,44,72,68,91,48,88,26
18,4256624504,0,74,91,120,72,100,102,99,44,6,67
19,4256624498,0,23,94,91,27,41,74,34,4,71,81
20,4256624497,1,99,45,27,29,91,9,95,10,86,30
21,4256624495,1,93,81,44,96,33,82,28,86,91,95
22,4256624494,0,39,91,14,87,35,8,104,10,101,97
23,4256624489,0,49,31,84,35,91,96,94,81,41,50
24,4256624474,0,98,48,91,21,10,72,34,52,18,75
25,4256624467,1,93,71,74,10,105,25,14,91,7,2
26,4256624463,0,70,88,91,82,69,85,14,35,34,4
27,4256624455,1,101,114,81,91,28,10,74,30,83,59
28,4256624425,0,27,2,110,84,109,121,92,74,114,44
29,4256624407,1,17,50,47,112,120,35,25,92,44,2
30,4256624402,1,93,14,70,99,74,44,49,92,110,45
31,4256624398,0,60,71,37,92,62,53,96,48,88,51
32,4256624397,0,32,35,74,92,47,14,2,86,27,114
33,4256624396,1,102,34,42,93,14,121,92,1,50,104
34,4256624372,0,92,5,100,93,53,6,81,16,12,99
35,4256624371,0,20,92,89,96,22,49,4,97,26,73
36,4256624370,1,51,11,93,4,121,10,92,63,8,62
37,4256624348,1,45,42,44,98,56,100,70,51,32,92
38,4256624347,1,71,86,93,99,55,20,50,44,26,92
39,4256624343,0,7,56,8,92,26,104,1,11,21,44
40,4256624340,0,92,16,83,11,104,31,5,26,44,70
41,4256624333,0,18,30,104,92,74,14,6,27,1,35
42,4256624332,0,60,9,92,105,41,97,26,1,78,30
43,4256624314,0,114,90,113,93,8,110,14,92,26,96
44,4256624311,0,92,71,55,41,8,94,60,34,44,1
45,4256624296,0,28,27,100,94,6,10,83,45,67,92
46,4256624245,0,22,86,40,104,16,92,14,62,95,6
47,4256624117,1,1,74,50,70,78,99,92,26,100,62
48,4256624112,1,79,121,114,99,74,30,92,12,44,14
49,4256623996,0,1,94,39,87,42,92,75,4,50,2
50,4256623938,1,41,14,92,82,120,7,50,25,35,114
51,4256623774,1,16,93,33,103,74,92,12,25,42,14
52,4256623689,0,68,8,27,92,18,86,121,93,2,30
53,4256623456,0,41,6,36,110,14,92,51,8,26,84
54,4256623350,0,44,25,97,22,15,63,34,26,92,71
55,4256623324,1,84,100,1,26,16,44,92,35,7,89
56,4256623304,1,92,87,2,35,1,105,17,104,27,99
57,4256623290,0,114,21,29,8,97,104,92,36,90,28
58,4256623139,1,62,45,9,16,50,100,51,92,20,34
59,4256623035,0,4,17,71,92,98,64,99,73,22,35
60,4256623005,0,85,4,5,22,8,92,30,74,95,1
61,4256622954,1,2,92,121,27,44,56,89,9,26,108
62,4256622854,1,93,107,27,92,85,99,26,7,44,48
63,4256622782,1,48,92,45,14,64,44,55,23,27,82
64,4256622723,0,41,71,83,26,30,93,101,92,14,1
65,4256622697,0,17,94,92,31,27,63,57,108,1,6
66,4256622655,1,75,70,26,92,15,6,109,84,9,58
67,4256622622,1,104,71,49,92,50,21,35,32,5,13
68,4256622591,1,8,81,14,92,40,6,105,1,56,95
69,4256622531,1,102,51,63,92,109,23,101,35,53,19
70,4256622496,1,35,11,71,5,99,85,74,92,37,7
71,4256622492,0,94,68,82,83,104,44,35,92,100,31
72,4256622442,1,67,90,79,36,92,56,1,44,50,14
73,4256622339,1,49,14,67,9,92,74,8,32,30,104
74,4256622322,0,92,46,58,36,8,16,63,12,76,40
75,4256622284,1,44,42,104,92,93,29,99,14,26,74
76,4256622281,1,23,92,62,29,63,42,49,44,39,101
77,4256622219,1,83,26,86,31,25,63,44,92,96,6
78,4256621916,1,44,26,50,36,45,109,92,86,108,25
79,4256621785,1,109,44,93,71,23,8,2,92,14,63
80,4256621581,0,63,93,59,95,92,44,41,32,6,99
81,4256621450,1,36,69,78,92,31,10,71,17,18,119
82,4256621426,0,59,28,8,63,85,92,10,97,101,19
83,4256621414,1,47,92,44,121,8,75,101,71,74,1
84,4256621333,1,44,59,83,84,110,30,62,100,114,92
85,4256621290,1,35,20,57,14,114,45,92,50,99,28
86,4256621263,1,47,92,40,31,1,25,26,49,14,8
87,4256621249,0,3,86,14,32,93,8,17,104,92,120
88,4256621045,0,104,6,100,14,47,93,49,92,71,35
89,4256621031,1,71,93,33,34,42,101,35,18,92,41
90,4256620970,0,62,92,88,26,95,7,86,40,93,14
91,4256620846,0,19,41,63,5,8,48,95,74,92,27
92,4256620761,1,40,3,14,81,1,101,92,16,31,17
93,4256620658,0,74,9,92,44,36,21,54,18,50,104
94,4256620644,0,1,67,58,22,32,12,44,14,92,26
95,4256620597,1,98,56,78,11,50,101,7,73,92,109
96,4256620442,1,121,82,27,7,12,93,92,105,99,36
97,4256620247,1,37,19,46,74,16,76,8,3,18,92
98,4256620228,1,50,84,109,23,7,28,110,44,92,17
99,4256620131,1,92,78,28,27,23,26,99,72,107,69
100,4256620127,1,14,92,34,84,71,48,35,6,93,74
101,4256620118,0,14,92,121,62,74,104,8,21,41,11
102,4256620018,0,92,85,36,14,5,74,88,84,32,1
103,4256620017,1,84,15,94,101,92,98,60,1,32,39
104,4256619927,0,87,47,19,1,59,64,44,71,92,68
105,4256619895,0,62,6,92,44,41,14,46,74,27,31
106,4256619862,0,103,50,41,12,8,92,11,93,45,17
107,4256619779,1,31,70,34,27,42,104,14,92,89,28
108,4256619650,0,5,41,69,8,92,110,1,6,23,104
109,4256619600,1,1,49,45,7,18,92,93,25,119,39
110,4256619501,0,32,4,98,18,8,28,121,97,92,90
111,4256619352,0,87,26,84,96,109,92,19,48,98,14
112,4256619227,1,62,7,101,32,95,6,92,89,70,59
113,4256619148,1,6,14,92,84,56,34,30,54,5,59
114,4256619025,0,92,108,6,11,49,72,88,70,42,56
115,4256618958,0,34,101,41,84,62,16,2,48,5,92
116,4256618931,0,12,103,27,68,23,92,104,44,21,57
117,4256618837,1,67,15,69,92,84,105,121,34,22,5
118,4256618689,1,14,92,49,88,25,75,74,109,44,87
119,4256618681,0,44,110,92,26,101,9,28,25,5,1
120,4256618641,0,47,92,29,56,119,60,114,31,86,57
121,4256618568,1,4,100,25,92,88,2,8,62,27,33
122,4256618547,1,48,5,92,95,2,15,114,27,84,120
123,4256618535,1,88,85,92,70,63,21,48,114,95,39
124,4256618342,1,92,28,22,69,93,47,41,83,2,4
125,4256618322,0,53,21,92,4,6,56,71,26,49,64
126,4256624613,1,92,11,97,99,26,31,44,42,21,9
127,4256624605,0,92,15,33,73,25,7,109,67,102,11
128,4256624511,0,2,45,62,106,92,27,1,74,6,26
129,4256624462,1,92,35,2,44,71,4,74,99,22,47
130,4256624360,1,93,42,92,11,26,14,121,51,104,101
131,4256624346,0,2,95,100,31,108,40,7,15,99,92
132,4256624229,0,44,57,59,71,83,7,92,36,121,8
133,4256624105,0,74,95,8,112,35,44,92,100,28,2
134,4256623939,0,50,69,121,8,93,92,45,9,2,22
135,4256623803,0,8,120,46,62,101,2,26,92,99,22
136,4256623680,0,60,81,46,40,93,71,21,92,8,23
137,4256623579,1,59,47,26,67,21,68,6,37,92,43
138,4256623549,0,19,92,6,14,11,20,26,97,5,8
139,4256623470,0,94,96,22,92,2,32,75,113,119,6
140,4256623416,0,51,7,14,74,45,25,92,6,11,23
141,4256623159,1,96,83,106,63,97,74,78,12,44,92
142,4256622913,1,48,26,31,14,92,32,50,17,69,2
143,4256622866,0,14,62,44,92,26,71,27,112,82,8
144,4256622823,1,114,12,77,74,95,86,7,41,92,16
145,4256622791,0,27,89,7,9,97,92,17,74,109,18
146,4256622619,1,7,79,112,14,92,74,67,16,69,93
147,4256622434,1,92,9,27,61,7,105,41,1,42,119
148,4256622420,0,74,81,92,76,121,21,109,31,120,71
149,4256622345,1,50,64,92,39,113,109,67,13,21,75
150,4256622308,1,14,84,92,35,81,41,7,26,27,63
151,4256622225,1,50,19,97,44,26,92,8,11,14,86
152,4256622222,1,114,30,110,19,23,2,92,95,20,87
153,4256622145,0,8,84,53,9,78,95,71,26,85,92
154,4256622041,1,92,98,2,112,104,14,4,62,6,93
155,4256621837,0,44,26,25,33,92,11,23,93,49,63
156,4256621792,1,92,85,95,7,14,10,99,13,31,83
157,4256621737,1,81,47,92,11,64,23,93,4,33,14
158,4256621673,1,92,110,20,44,93,78,84,52,8,50
159,4256621599,0,114,12,27,2,21,84,92,110,6,1
160,4256621573,1,92,53,21,94,8,26,14,41,27,34
161,4256621298,1,92,26,114,84,56,47,90,34,14,41
162,4256621127,0,86,59,36,39,41,14,92,67,1,96
163,4256621059,0,74,14,8,44,102,56,92,112,7,97
164,4256620782,1,121,92,47,95,46,35,29,60,75,20
165,4256620647,0,45,44,19,89,83,63,8,59,92,72
166,4256620632,1,22,67,26,25,41,14,84,108,31,92
167,4256620565,1,19,8,75,26,56,92,5,84,74,35
168,4256620527,1,96,48,92,51,28,68,105,74,62,80
169,4256620455,0,6,74,99,108,87,56,92,2,26,7
170,4256620227,0,44,114,55,121,57,97,101,92,71,86
171,4256620186,0,102,21,19,70,20,114,53,40,92,36
172,4256620167,1,14,35,59,18,114,75,67,100,25,92
173,4256620106,0,71,120,21,92,11,2,114,79,50,20
174,4256620081,0,28,62,42,55,89,68,92,59,84,8
175,4256620026,0,26,44,1,31,27,110,92,62,22,34
176,4256619971,0,76,20,89,28,119,92,44,41,98,31
177,4256619736,1,31,42,34,27,104,121,109,41,92,106
178,4256619724,1,29,92,42,104,47,44,59,70,50,77
179,4256619589,1,93,92,56,74,84,8,29,30,99,114
180,4256619442,0,70,22,80,52,92,27,50,108,102,13
