,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4351390132,1,98,9,63,18,37,21,1,88,80,76
1,4351387636,1,1,10,31,114,84,106,26,83,101,32
2,4351381408,1,49,85,1,76,30,32,39,72,108,62
3,4351377077,0,82,62,93,68,86,61,22,121,74,1
4,4351376021,1,76,36,97,34,94,81,2,1,114,65
5,4351375691,0,2,8,59,103,119,28,121,23,1,31
6,4351374089,0,28,1,77,86,91,79,56,3,102,120
7,4351372266,1,38,100,49,61,102,43,25,70,22,1
8,4351371400,1,1,59,88,100,97,105,10,75,45,14
9,4351368494,1,1,86,38,73,33,119,54,105,44,18
10,4351367772,0,44,15,100,42,47,58,1,62,6,53
11,4351367227,0,84,14,21,1,35,26,7,6,8,20
12,4351366769,1,1,15,99,93,35,5,95,72,101,26
13,4351366106,1,37,2,93,31,35,85,1,23,106,54
14,4351365799,1,6,11,35,74,1,41,94,28,85,100
15,4351365659,0,1,94,53,8,31,42,13,86,41,44
16,4351365308,1,99,114,26,34,1,4,59,74,47,104
17,4351365007,1,23,82,22,1,56,14,99,84,36,114
18,4351364922,1,86,68,41,74,93,1,16,7,104,21
19,4351364404,1,12,26,8,59,35,100,101,1,99,21
20,4351364338,1,1,40,93,106,105,26,34,7,35,42
21,4351364330,1,74,35,41,36,25,48,17,1,14,91
22,4351364138,1,1,70,6,96,14,39,121,3,78,30
23,4351363993,1,2,27,72,4,71,44,26,91,1,73
24,4351363413,0,105,95,42,74,35,50,27,1,73,8
25,4351362765,0,3,75,12,93,53,23,70,8,9,1
26,4351362124,1,1,114,43,65,63,36,32,108,26,67
27,4351362079,1,1,44,48,46,70,82,75,6,74,9
28,4351361964,1,14,12,1,15,90,85,57,62,87,22
29,4351361801,1,26,1,14,74,41,34,22,61,72,114
30,4351361145,1,1,21,111,35,59,50,93,63,29,14
31,4351360902,0,6,77,74,59,1,20,98,22,48,35
32,4351360863,1,1,14,32,84,8,87,30,68,9,45
33,4351360681,0,114,34,88,28,92,68,66,14,52,1
34,4351360417,1,73,54,6,55,20,84,62,1,5,36
35,4351360197,1,35,18,9,71,59,60,21,32,1,54
36,4351360017,1,5,49,68,31,19,1,10,50,74,95
37,4351359951,0,84,48,70,7,1,23,14,67,88,5
38,4351359799,0,1,13,97,51,26,29,75,20,8,44
39,4351359794,0,1,59,114,53,104,95,93,14,19,45
40,4351359716,0,44,1,101,14,85,103,64,16,121,8
41,4351359715,1,103,41,93,11,1,110,59,26,50,114
42,4351359540,1,99,1,33,120,90,7,78,35,62,70
43,4351359513,1,14,84,4,74,13,1,31,86,48,93
44,4351359282,1,114,108,1,67,25,16,7,63,96,10
45,4351358508,1,1,44,14,8,86,53,19,42,100,119
46,4351358470,1,44,26,74,62,50,106,17,36,1,9
47,4351358363,0,44,6,58,19,99,104,1,95,32,11
48,4351358359,1,15,1,14,54,101,11,29,73,44,6
49,4351358049,1,50,26,98,2,1,40,14,28,94,53
