,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4324370413,1,9,6,81,44,32,5,1,21,35,29
1,4324368035,0,19,99,112,1,98,34,113,32,74,36
2,4324366285,1,28,27,26,1,94,109,25,42,30,50
3,4324366194,1,34,114,85,13,1,8,41,105,18,17
4,4324365153,0,75,26,28,19,85,62,119,77,59,1
5,4324364895,0,42,41,26,77,93,35,17,1,44,21
6,4324364613,1,55,21,14,6,95,70,52,1,105,15
7,4324364565,0,36,17,95,9,43,120,28,62,1,14
8,4324364474,0,38,1,81,88,44,105,70,93,8,2
9,4324364309,1,10,44,34,23,1,2,108,32,18,35
10,4324363927,1,14,99,22,104,93,79,17,113,1,92
11,4324363802,1,112,10,1,14,74,94,97,17,121,9
12,4324363784,1,75,91,31,84,27,53,41,1,78,33
13,4324363655,1,97,96,53,85,1,93,68,89,119,17
14,4324363504,1,96,120,1,8,26,39,62,31,36,104
15,4324363278,1,7,72,1,37,48,35,44,56,47,114
16,4324363215,1,21,14,70,93,18,8,1,74,106,25
17,4324362980,1,78,34,41,36,87,14,71,1,74,95
18,4324362745,0,22,6,53,18,109,95,8,44,1,9
19,4324362650,0,22,14,1,26,19,101,35,121,103,44
20,4324362395,1,1,7,32,35,14,8,81,59,21,99
21,4324362290,0,71,59,68,8,35,6,89,1,14,48
22,4324362234,0,1,63,44,26,49,121,93,59,73,119
23,4324362172,1,74,121,93,14,61,35,1,7,101,26
24,4324362011,0,14,86,16,1,57,23,32,11,93,95
25,4324361993,1,104,14,48,35,26,63,93,27,1,17
26,4324361921,1,71,74,27,4,1,50,59,99,83,48
27,4324361783,1,15,36,120,86,14,84,113,1,50,97
28,4324361774,0,41,101,32,1,74,53,11,9,26,14
29,4324361723,1,2,91,26,14,1,18,104,41,32,59
30,4324361462,1,1,34,88,104,74,14,119,20,67,101
31,4324361331,1,27,101,21,44,56,111,1,4,19,6
32,4324361129,1,40,94,26,90,121,59,1,107,63,106
33,4324361128,0,35,13,14,63,1,44,99,93,92,71
34,4324361054,1,26,47,49,109,81,29,41,59,1,75
35,4324361042,1,6,30,71,39,8,93,1,76,74,99
36,4324360985,1,82,54,21,57,4,56,41,1,99,50
37,4324360845,1,45,46,106,4,120,1,40,62,61,11
38,4324360663,0,86,31,14,59,76,1,44,29,99,50
39,4324360648,0,29,32,21,12,1,101,28,63,25,58
40,4324360582,1,77,8,6,32,119,14,50,1,106,22
41,4324360402,0,1,14,79,31,106,10,104,95,90,8
42,4324360216,0,93,1,6,31,21,22,14,104,42,48
43,4324360104,0,27,89,1,74,14,109,34,86,11,96
44,4324360099,1,26,96,5,57,76,95,102,39,108,1
45,4324360035,1,10,35,71,26,104,74,4,6,75,1
46,4324360025,0,40,93,10,34,6,14,48,49,1,42
47,4324359997,1,18,2,1,104,101,53,4,113,58,44
48,4324359970,1,1,46,23,12,103,74,102,90,93,63
49,4324359924,0,17,1,67,42,10,113,39,28,88,75
50,4324359768,1,1,17,69,39,106,58,101,68,21,63
51,4324359692,0,86,111,1,106,6,44,27,19,62,50
52,4324359689,0,21,59,1,27,62,41,42,101,75,69
53,4324359671,0,113,99,1,71,75,8,104,82,100,26
54,4324359666,1,6,4,99,74,18,25,1,35,8,26
55,4324359640,1,1,99,104,3,53,121,70,84,50,97
56,4324359579,1,74,41,86,16,120,62,100,95,1,35
57,4324359489,0,46,49,65,42,91,14,1,67,70,84
58,4324359468,1,43,78,41,1,104,18,4,54,63,62
59,4324359457,1,76,23,111,1,59,26,50,27,2,10
60,4324359400,0,55,93,1,9,48,62,49,94,35,20
61,4324359390,1,1,120,100,25,106,44,19,26,112,20
62,4324359319,0,14,100,31,74,7,107,1,82,53,50
63,4324359172,1,99,1,26,74,104,50,6,41,53,63
64,4324359096,1,1,86,31,9,26,93,84,71,63,44
65,4324359001,0,63,74,4,27,68,14,1,70,93,33
66,4324358985,1,86,72,1,102,4,98,73,14,26,7
67,4324358957,0,1,93,28,2,104,68,74,6,26,8
68,4324358941,1,67,93,101,85,8,1,95,59,50,74
69,4324358904,0,27,31,30,46,14,44,1,36,35,20
70,4324358861,0,4,14,41,42,1,53,86,34,74,84
71,4324358856,1,35,21,1,31,95,67,110,26,27,93
72,4324358798,0,6,4,107,35,1,17,28,95,14,26
73,4324358775,1,16,7,45,98,50,26,1,77,57,39
74,4324358766,1,114,14,4,35,93,62,99,17,32,1
75,4324358688,0,57,39,21,26,25,85,107,1,8,36
76,4324358346,1,13,35,1,104,4,44,6,53,109,105
77,4324358298,0,100,84,28,25,73,26,75,94,104,1
78,4324358247,0,119,16,111,32,41,1,106,113,121,74
79,4324358155,0,7,43,1,74,35,109,9,39,28,14
80,4324358088,1,109,7,93,1,84,26,62,4,100,74
81,4324357879,0,7,1,23,8,27,39,5,14,21,18
82,4324357878,1,23,29,67,32,26,1,71,22,41,9
83,4324357836,1,103,14,8,71,41,93,74,1,28,23
84,4324357787,1,84,1,59,97,11,44,32,10,6,63
85,4324357734,0,14,6,100,77,1,73,35,44,95,28
86,4324357665,0,82,62,8,1,6,41,34,75,14,44
87,4324357588,0,41,1,74,11,114,2,21,83,93,31
88,4324357551,1,99,1,22,61,36,28,94,85,4,47
89,4324357532,1,73,4,50,11,38,26,27,14,93,1
90,4324357519,1,64,1,93,26,38,76,21,84,71,14
91,4324357509,0,20,84,53,2,1,74,44,67,22,26
92,4324357482,0,9,44,14,8,11,36,18,1,23,21
93,4324357444,0,32,8,40,59,72,47,11,28,1,5
94,4324357392,0,35,44,51,28,100,1,22,2,74,34
95,4324357360,1,70,18,6,52,4,21,11,25,1,48
96,4324357358,1,49,86,120,9,105,1,61,14,93,34
97,4324357344,0,1,99,8,93,35,60,106,4,14,17
98,4324357273,1,114,49,53,54,86,104,99,27,1,14
99,4324357189,1,11,64,20,104,46,4,6,99,22,1
100,4324357132,0,62,120,77,75,1,94,89,2,22,33
101,4324357122,0,95,65,1,71,17,79,86,74,104,14
102,4324357115,0,6,14,1,52,78,47,41,2,8,49
103,4324357043,1,19,86,64,26,81,1,21,74,14,88
104,4324356946,1,3,42,110,100,11,45,1,76,27,10
105,4324356940,1,1,8,62,14,119,93,39,58,68,25
106,4324356917,1,1,74,68,93,4,70,77,32,73,42
107,4324356902,1,97,86,49,30,26,44,70,1,98,48
108,4324356867,1,90,101,4,66,104,53,93,59,7,1
109,4324356816,0,1,5,71,94,18,14,26,59,11,22
110,4324356793,0,104,1,73,93,94,35,62,30,96,28
111,4324356747,1,32,36,74,14,8,44,100,62,27,1
112,4324356723,1,28,44,35,85,101,5,32,14,70,1
113,4324356713,0,36,69,99,30,83,100,14,44,77,1
114,4324356705,1,104,5,101,58,11,4,95,1,93,22
115,4324356671,1,84,23,1,114,45,106,113,22,35,88
116,4324356632,1,6,94,28,79,14,93,1,73,62,34
117,4324356555,0,101,1,95,17,8,7,84,14,74,100
118,4324356544,1,120,30,4,17,105,26,27,1,44,2
119,4324356522,1,22,9,7,1,99,57,41,44,56,74
120,4324356472,0,64,36,93,44,50,84,114,1,59,14
121,4324356461,1,12,99,41,50,1,121,49,17,26,101
122,4324356374,1,25,56,93,1,71,11,50,26,8,30
123,4324356285,1,91,16,120,93,74,34,104,1,45,86
124,4324356259,1,90,1,85,39,104,14,44,71,34,99
125,4324356248,0,44,104,41,96,61,1,25,59,85,22
126,4324356223,1,28,42,41,99,34,1,49,22,7,17
127,4324356221,1,59,56,44,1,39,25,18,95,54,104
128,4324356171,0,14,44,105,97,1,2,90,89,76,17
129,4324356151,0,6,14,28,23,99,35,8,93,94,1
130,4324356127,1,6,34,100,35,12,58,22,26,14,1
131,4324356116,0,44,64,106,104,1,41,74,97,71,8
132,4324356103,1,93,97,11,104,8,35,84,32,1,70
133,4324356093,1,38,1,84,14,10,27,8,53,26,74
134,4324356068,1,14,22,75,23,44,74,1,31,100,93
135,4324356066,0,12,6,1,14,7,105,35,80,11,4
136,4324356064,0,21,38,23,50,109,93,14,1,5,20
137,4324356002,0,74,99,26,22,41,71,1,6,68,5
138,4324355980,1,100,1,50,38,73,25,96,28,12,85
139,4324355918,0,2,98,114,23,26,7,61,1,120,97
140,4324355805,1,84,58,60,51,33,2,1,7,6,63
141,4324355769,0,69,86,49,96,26,14,68,6,1,11
142,4324355754,1,26,1,8,39,86,27,35,14,109,10
143,4324355692,1,14,13,95,1,27,10,93,8,105,18
144,4324355654,1,34,10,53,90,9,32,1,93,64,11
145,4324355652,1,84,5,51,6,7,32,1,26,14,95
146,4324355582,0,35,4,1,44,14,48,32,62,6,30
147,4324355567,1,12,109,74,60,8,26,40,82,1,6
148,4324355500,0,100,95,5,29,104,77,8,1,74,86
149,4324355488,0,83,89,104,22,44,93,100,26,51,1
150,4324355403,0,1,26,87,27,75,6,74,88,42,23
151,4324355395,0,62,8,1,29,47,14,87,49,96,26
152,4324355362,0,27,40,1,14,26,6,32,72,99,74
153,4324355350,1,105,88,49,26,36,35,20,1,8,84
154,4324355304,0,84,96,59,5,42,1,71,11,39,68
155,4324355297,1,98,104,14,36,26,97,6,33,44,1
156,4324355257,1,109,1,40,106,21,50,86,119,101,58
157,4324355254,1,86,4,18,111,39,59,17,6,1,26
158,4324355235,1,44,1,14,121,2,111,32,7,81,22
159,4324355219,0,76,74,11,104,1,91,32,71,8,35
160,4324355155,0,19,97,26,27,39,1,50,100,109,76
161,4324355135,0,12,75,26,44,74,32,22,82,57,1
162,4324355111,1,30,27,100,7,74,1,29,14,41,73
163,4324355088,0,14,1,114,26,85,95,41,50,67,106
164,4324355062,0,1,14,23,8,50,20,39,60,72,25
165,4324355025,1,35,51,59,74,32,44,42,1,14,11
166,4324355024,1,6,1,14,7,112,79,70,59,96,101
167,4324355003,1,105,1,35,31,33,19,6,92,86,74
