,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4258308890,1,20,25,4,53,85,113,6,15,1,49
1,4258305135,1,6,59,32,106,23,14,8,22,4,1
2,4258304346,1,28,102,1,32,59,106,8,64,81,68
3,4258303813,1,5,108,75,50,56,1,47,69,44,94
4,4258303664,1,45,1,82,69,7,71,67,89,76,105
5,4258303304,0,41,97,114,34,101,58,16,1,95,36
6,4258302441,0,76,6,101,8,41,1,11,67,95,17
7,4258301809,0,1,6,120,67,10,87,14,35,101,59
8,4258301175,1,74,105,41,7,1,14,29,44,21,93
9,4258301103,0,14,1,70,98,8,63,100,105,95,9
10,4258301030,1,25,105,94,1,28,59,6,63,91,3
11,4258300989,0,32,29,105,4,35,1,44,94,92,5
12,4258300981,1,14,32,44,1,68,94,71,84,35,26
13,4258300961,1,7,4,26,25,94,1,101,12,32,59
14,4258300933,0,121,48,19,50,68,29,1,86,67,2
15,4258300097,1,20,1,7,70,93,50,10,89,2,12
16,4258300027,1,74,93,49,14,1,6,8,2,26,3
17,4258299943,0,34,1,12,11,82,84,15,42,4,45
18,4258299941,1,14,106,119,104,92,76,62,5,1,27
19,4258299794,0,102,22,53,52,94,57,41,81,88,1
20,4258299622,1,82,41,114,50,28,2,44,56,1,14
21,4258299017,1,44,41,2,1,28,120,104,49,26,74
22,4258298816,1,1,2,74,17,86,14,5,75,45,27
23,4258298718,1,65,7,22,73,102,39,74,1,35,14
24,4258298689,0,22,14,41,10,94,45,1,56,89,59
25,4258298589,1,84,13,1,94,69,111,63,22,14,26
26,4258298553,1,1,44,4,59,6,111,20,97,101,113
27,4258298520,0,104,1,32,31,53,7,56,22,84,71
28,4258298435,1,20,104,36,16,32,41,44,84,91,1
29,4258298141,1,95,1,35,20,48,70,14,41,83,25
30,4258298075,0,81,62,1,26,20,10,4,6,75,94
31,4258297988,1,121,1,47,93,35,41,63,65,95,20
32,4258297881,1,103,54,84,11,100,44,23,1,95,71
33,4258297880,1,85,34,48,1,35,94,89,109,22,96
34,4258297856,0,71,1,76,44,98,34,54,49,11,89
35,4258297852,0,87,40,6,51,41,1,92,21,26,20
36,4258297832,0,73,1,88,17,101,52,121,58,41,14
37,4258297606,0,41,14,84,111,1,6,16,35,74,114
38,4258297412,1,26,27,32,99,28,62,94,35,1,44
39,4258297340,0,93,1,34,35,6,14,18,109,76,41
40,4258297198,1,12,54,49,6,31,9,110,73,44,1
41,4258297170,0,62,34,27,75,41,28,9,1,104,16
42,4258297065,1,114,78,1,8,86,44,2,101,14,35
43,4258296981,1,41,104,42,35,101,45,26,34,70,1
44,4258296940,1,1,62,70,20,28,21,2,100,35,95
45,4258296917,0,6,21,93,27,35,48,46,28,1,36
46,4258296886,1,11,9,93,28,36,34,14,95,114,1
47,4258296851,0,1,14,54,99,95,74,7,56,20,8
48,4258296794,0,93,90,48,20,2,14,25,44,1,49
49,4258296793,1,1,62,27,93,46,114,28,74,20,53
50,4258296761,0,74,14,25,40,1,23,9,93,73,53
51,4258296705,1,84,104,8,20,16,121,2,6,41,1
52,4258296474,1,41,23,28,14,104,1,59,22,26,91
53,4258296272,0,9,74,114,11,17,2,8,16,32,1
54,4258296249,0,33,82,48,22,11,74,1,14,34,4
