,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4289636247,1,42,61,57,94,108,100,104,1,17,14
1,4289634808,1,111,44,74,121,36,95,30,35,1,53
2,4289634678,0,26,1,74,50,86,44,19,93,35,95
3,4289634408,0,74,75,17,93,86,110,14,95,26,1
4,4289634334,1,58,1,99,8,113,82,93,104,51,101
5,4289634284,1,45,56,47,111,40,88,99,44,53,1
6,4289633508,0,17,1,14,93,8,74,22,49,64,35
7,4289632537,1,72,8,53,2,44,30,119,46,69,1
8,4289631316,1,86,93,1,96,52,14,50,74,28,121
9,4289630978,0,98,79,95,26,1,22,63,56,32,14
10,4289630895,1,26,1,32,50,44,101,11,74,99,62
11,4289630830,1,1,48,19,34,15,14,40,82,6,35
12,4289630807,0,56,6,1,48,21,93,14,71,47,35
13,4289630405,0,47,59,50,38,1,31,55,111,121,41
14,4289630380,0,26,2,104,87,1,42,51,93,32,28
15,4289630072,1,25,51,48,18,114,1,96,84,80,9
16,4289630029,1,58,28,18,101,70,1,31,88,2,21
17,4289629629,1,108,1,26,56,82,114,14,105,73,109
18,4289628515,0,98,32,22,23,84,1,86,28,26,44
19,4289628432,0,44,58,56,6,119,99,49,1,76,35
20,4289628312,1,100,56,1,60,68,84,44,104,14,101
21,4289628079,0,79,44,1,62,19,59,89,53,93,2
22,4289627856,0,8,63,41,53,44,36,93,2,59,1
23,4289627833,1,95,74,62,91,93,14,90,1,47,6
24,4289627471,0,63,48,44,11,81,99,27,105,32,1
25,4289627079,0,44,70,1,95,8,31,84,93,35,74
26,4289627048,1,8,35,95,99,93,14,18,1,17,4
27,4289626976,0,42,101,10,1,86,50,5,97,2,9
28,4289626923,0,8,93,12,57,50,2,14,1,84,56
29,4289626806,1,22,40,15,26,1,67,8,28,29,107
30,4289626771,1,52,59,86,9,4,1,6,45,28,88
31,4289626434,1,62,12,41,39,86,74,1,2,99,23
32,4289626406,0,4,86,97,1,14,11,41,104,26,90
33,4289626357,1,41,26,74,82,1,71,18,14,44,93
34,4289626209,0,14,70,25,59,71,6,35,1,5,56
35,4289626077,1,35,105,15,26,82,23,20,17,1,7
36,4289625974,0,11,1,10,50,19,101,69,38,26,83
37,4289625839,0,109,58,99,70,86,74,59,1,4,8
38,4289625836,0,1,59,9,39,108,71,35,4,10,95
39,4289625832,1,26,1,104,34,47,93,87,49,14,25
40,4289625769,1,105,87,99,92,8,104,26,32,10,1
41,4289625718,0,60,1,16,104,5,2,41,121,8,14
42,4289625606,0,57,28,50,85,19,1,20,82,41,104
43,4289625530,1,42,26,19,2,52,8,1,32,4,35
44,4289625425,1,5,59,1,80,114,18,84,25,46,26
45,4289625370,0,51,35,48,37,98,49,90,40,94,1
46,4289625362,1,93,10,11,14,6,22,35,44,98,1
47,4289625177,1,14,28,44,46,79,1,13,84,75,36
48,4289625120,1,43,104,1,26,62,6,59,14,60,35
49,4289625017,0,53,41,89,64,120,9,14,1,84,26
50,4289624999,1,56,42,81,11,62,110,64,1,94,6
51,4289624985,1,40,97,6,27,8,96,85,1,33,107
52,4289624708,0,38,49,16,82,44,109,1,101,84,27
53,4289624677,1,44,5,16,74,71,63,7,45,1,114
54,4289624617,1,64,1,100,104,48,34,53,14,26,96
55,4289624606,1,101,44,80,5,26,114,58,83,1,32
56,4289624572,1,26,21,101,81,1,35,74,79,23,34
57,4289624235,1,18,104,1,35,59,74,95,61,21,93
58,4289624127,0,59,95,114,34,1,27,61,74,71,18
59,4289624113,0,1,82,26,5,33,51,74,109,14,40
60,4289624090,0,33,104,80,11,96,99,2,110,74,1
61,4289623952,1,73,68,48,101,40,96,23,1,14,19
62,4289623914,1,47,1,14,34,41,35,26,32,67,49
63,4289623846,0,74,14,41,50,100,93,1,31,75,96
