,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4320826113,1,93,7,104,119,26,1,114,106,111,36
1,4320824787,1,11,27,21,99,1,75,32,94,56,101
2,4320824639,1,38,87,1,64,109,27,19,29,50,95
3,4320824059,0,26,48,8,102,23,27,1,35,80,75
4,4320822980,1,42,15,84,29,6,69,93,114,1,21
5,4320822432,1,53,101,8,70,35,11,44,95,18,1
6,4320822135,1,71,32,1,6,9,59,28,51,64,43
7,4320822104,1,59,14,106,1,26,44,70,67,28,111
8,4320821109,1,35,34,95,109,50,98,76,1,30,6
9,4320820603,1,100,1,35,11,48,93,97,29,14,74
10,4320820430,1,51,1,65,53,34,59,113,40,13,70
11,4320820333,0,2,59,70,6,74,114,54,68,1,23
12,4320820070,1,27,35,74,30,18,114,1,89,71,26
13,4320820011,1,86,75,14,6,26,114,59,1,44,2
14,4320819563,0,111,26,114,43,11,109,25,85,2,1
15,4320819524,0,86,1,44,8,38,23,110,105,39,5
16,4320819497,1,7,74,18,34,101,26,1,3,35,61
17,4320819359,1,71,59,44,104,67,74,95,1,17,93
18,4320819313,0,59,21,1,88,95,44,11,8,78,41
19,4320819227,1,56,1,7,17,26,22,18,100,71,57
20,4320819154,1,27,34,74,106,70,93,1,100,16,114
21,4320818917,1,12,86,1,8,94,18,93,95,74,17
22,4320818865,1,59,55,5,1,109,93,36,108,35,29
23,4320818521,1,90,53,100,10,25,110,38,98,1,109
24,4320818482,1,100,44,86,97,1,74,28,96,46,75
25,4320818368,1,95,101,26,74,1,71,103,89,35,44
26,4320818142,1,50,8,38,26,1,45,87,14,94,96
27,4320818079,0,14,56,16,121,106,93,86,26,1,7
28,4320817986,1,82,2,1,17,27,14,11,44,74,81
29,4320817943,0,36,14,28,69,23,30,59,1,22,47
30,4320817438,0,14,106,89,1,75,87,84,28,44,30
31,4320817434,1,26,39,8,1,102,63,71,93,94,22
32,4320817421,1,53,14,97,32,93,101,6,44,17,1
33,4320817337,0,101,83,74,81,45,41,95,35,44,1
34,4320817303,0,62,28,6,35,119,19,9,96,1,32
35,4320817175,0,64,31,51,48,104,1,85,54,36,47
36,4320817110,0,8,93,96,26,14,75,97,104,1,84
37,4320816993,1,28,48,5,59,1,93,50,41,97,70
38,4320816991,1,29,1,53,18,75,26,23,47,8,102
39,4320816972,0,22,83,103,44,114,97,87,96,1,74
40,4320816542,0,8,11,4,104,74,92,99,20,1,28
41,4320816459,1,1,18,99,95,49,11,32,25,101,39
42,4320815881,0,92,11,4,26,70,114,8,35,1,48
43,4320815861,1,4,29,12,14,27,100,59,1,58,62
44,4320815780,1,104,14,1,119,25,11,86,23,99,71
45,4320815712,0,50,44,9,1,84,6,94,41,54,14
46,4320815640,1,19,74,7,109,1,44,84,53,29,14
47,4320815613,1,35,14,1,26,101,96,11,30,50,94
48,4320815597,0,34,88,12,6,44,16,36,1,9,5
49,4320815553,0,41,49,90,18,54,1,84,31,32,50
50,4320815303,1,69,41,93,26,19,1,11,51,5,74
51,4320815297,1,92,100,112,51,1,82,22,25,84,59
52,4320814729,0,44,90,27,26,21,48,1,4,22,14
53,4320814703,0,101,17,1,44,86,14,4,2,23,53
54,4320814657,1,34,109,35,17,1,23,14,10,27,121
55,4320814608,0,1,7,97,6,26,69,61,74,85,87
56,4320814568,0,44,56,26,1,12,76,6,4,121,16
57,4320814416,1,1,13,38,88,16,87,21,93,76,110
58,4320814306,0,94,35,55,9,47,1,11,93,44,82
