,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4291253193,1,68,38,1,41,76,6,101,21,18,111
1,4291247857,0,1,69,109,76,28,2,11,51,30,58
2,4291247504,1,6,70,33,1,100,11,48,9,26,31
3,4291246688,1,14,93,5,31,47,84,27,112,1,111
4,4291244481,1,86,98,7,1,54,66,16,53,77,114
5,4291244013,0,4,28,74,11,98,9,14,86,1,8
6,4291243754,1,100,8,119,14,1,30,69,49,28,82
7,4291241743,1,93,94,8,32,104,46,74,83,50,1
8,4291241646,1,53,1,27,21,71,25,59,39,8,2
9,4291238849,0,44,40,42,81,58,27,21,84,1,47
10,4291236748,0,74,1,93,19,51,14,42,56,105,84
11,4291236664,0,25,26,50,1,73,42,93,79,32,10
12,4291236382,0,27,18,99,101,1,95,113,2,59,56
13,4291236336,1,119,39,110,98,55,27,1,50,103,81
14,4291235526,1,14,1,64,83,9,26,12,74,19,6
15,4291235183,1,47,1,114,103,26,27,62,17,86,69
16,4291234972,1,36,32,45,71,1,104,42,101,34,59
17,4291234140,1,39,8,14,95,1,63,21,92,104,35
18,4291233600,0,93,21,17,110,103,14,101,1,7,75
19,4291233175,1,59,1,29,8,75,5,86,84,93,74
20,4291233097,0,1,49,79,41,18,86,59,27,52,93
21,4291232627,1,27,1,54,25,22,87,6,35,37,71
22,4291231047,0,14,18,105,51,7,71,46,1,12,77
23,4291230749,1,8,44,1,32,10,63,47,48,28,15
24,4291230329,0,25,71,39,26,12,1,42,56,44,101
25,4291229831,0,22,100,101,109,81,21,35,5,68,1
26,4291229547,1,101,119,93,26,34,36,54,1,71,20
27,4291229070,1,50,14,102,31,17,2,41,1,90,114
28,4291229012,1,30,54,8,1,71,32,81,44,15,59
29,4291228928,1,82,1,93,100,4,32,101,71,34,6
30,4291228582,1,5,6,8,58,2,70,94,1,21,63
31,4291227696,0,111,94,1,97,35,7,56,100,64,44
32,4291227692,1,96,14,74,22,19,23,1,48,37,35
33,4291227502,1,30,82,1,99,35,74,52,75,8,21
34,4291227266,0,29,41,1,35,14,20,17,6,75,94
35,4291227110,0,41,37,6,48,23,105,120,1,2,12
36,4291226613,1,100,25,56,74,86,1,58,23,83,41
37,4291225672,1,36,86,20,1,74,25,114,17,7,90
38,4291225541,1,44,26,41,93,33,105,1,74,106,32
39,4291225516,1,6,1,9,101,2,99,4,44,26,5
40,4291225216,0,6,56,55,82,44,14,57,26,93,1
41,4291225090,1,1,74,99,32,53,11,28,6,20,22
42,4291225082,1,92,88,106,52,19,66,1,47,94,21
43,4291225033,0,35,44,3,23,1,14,95,9,96,64
44,4291224466,0,59,31,92,62,95,44,108,1,56,21
45,4291224315,0,1,100,51,83,3,50,23,41,53,74
46,4291224127,0,44,99,74,41,1,2,38,23,81,21
47,4291223837,0,81,93,50,36,10,96,1,121,13,112
48,4291223639,1,14,104,10,25,27,21,110,35,1,31
49,4291223456,1,12,56,30,1,85,18,54,21,62,9
50,4291223366,1,1,21,12,27,91,14,9,53,6,8
51,4291223263,0,1,23,114,110,71,44,28,97,80,42
52,4291223061,0,20,11,1,18,26,85,104,30,86,93
53,4291222908,1,50,26,53,121,86,2,76,84,35,1
54,4291222573,1,93,17,1,104,62,22,120,56,14,8
55,4291222541,1,56,28,1,48,74,49,14,61,18,31
56,4291222500,1,84,1,93,17,36,112,40,14,10,99
57,4291222277,1,1,68,99,114,100,108,35,5,8,6
58,4291222017,1,84,112,10,17,7,26,50,74,104,1
59,4291221861,1,44,74,47,63,5,70,36,30,59,1
60,4291221821,1,61,6,98,51,3,105,14,34,1,21
61,4291221780,1,74,6,50,42,121,94,99,46,8,1
62,4291221767,1,1,13,44,93,7,39,6,35,21,56
63,4291221761,1,6,28,8,109,41,14,53,26,13,1
64,4291221704,0,109,35,114,14,41,26,90,93,1,47
65,4291221537,0,8,35,101,32,6,86,10,1,56,25
66,4291221401,1,98,120,93,100,59,1,31,23,119,112
67,4291221391,1,101,71,35,11,1,53,27,106,67,74
68,4291220982,0,35,51,4,20,74,1,8,37,14,26
69,4291220822,0,6,62,101,74,53,19,34,84,14,1
70,4291220817,0,13,101,10,80,107,82,26,1,34,86
71,4291220778,1,3,29,11,74,1,65,63,21,33,19
72,4291220774,0,33,94,57,61,14,1,67,88,4,35
73,4291220713,1,18,12,7,14,74,1,78,39,50,28
74,4291220712,1,99,7,28,70,14,93,95,6,5,1
75,4291220490,1,86,11,44,6,99,114,21,14,1,25
76,4291220433,1,1,26,114,45,7,69,104,82,13,80
