,match_id
0,4746627173
1,4746623702
2,4746622314
3,4746620778
4,4746620679
5,4746620646
6,4746618789
7,4746618788
8,4746618624
9,4746618399
10,4746618196
11,4746618156
12,4746617553
13,4746617394
14,4746617299
15,4746616815
16,4746616003
17,4746615631
18,4746615338
19,4746614961
20,4746614891
21,4746614875
22,4746614400
23,4746614360
24,4746614026
25,4746613815
26,4746613751
27,4746613710
28,4746613625
29,4746613432
30,4746613421
31,4746613262
32,4746613184
33,4746612932
34,4746612864
35,4746612790
36,4746612716
37,4746612682
38,4746612539
39,4746612184
40,4746612183
41,4746612077
42,4746611909
43,4746611869
44,4746611830
45,4746611782
46,4746611755
47,4746611691
48,4746611136
49,4746611127
50,4746611107
51,4746611093
52,4746611075
53,4746611069
54,4746610964
55,4746610767
56,4746610520
57,4746610456
58,4746610207
59,4746610023
60,4746609833
61,4746609699
62,4746609379
63,4746609378
64,4746609339
65,4746609306
66,4746609269
67,4746609243
68,4746609239
69,4746609195
70,4746609152
71,4746609127
72,4746609050
73,4746609020
74,4746608992
75,4746608975
76,4746608956
77,4746608860
78,4746608806
79,4746608374
80,4746608288
81,4746608283
82,4746608282
83,4746608196
84,4746608125
85,4746608109
86,4746608043
87,4746607898
88,4746607767
89,4746607724
90,4746607698
91,4746607468
92,4746607432
93,4746607367
94,4746607347
95,4746607250
96,4746607174
97,4746606861
98,4746606752
99,4746606748
100,4746606728
101,4746606691
102,4746606412
103,4746606275
104,4746606097
105,4746606049
106,4746606038
107,4746606037
108,4746605979
109,4746605900
110,4746605833
111,4746605757
112,4746605702
113,4746605338
114,4746605243
115,4746605149
116,4746605049
117,4746604977
118,4746604829
119,4746604813
120,4746604789
121,4746604610
122,4746604596
123,4746604525
124,4746604524
125,4746604468
126,4746604429
127,4746604304
128,4746604239
129,4746604221
130,4746603957
131,4746603903
132,4746603819
133,4746603794
134,4746603639
135,4746603635
136,4746603632
137,4746603612
138,4746603601
139,4746603475
140,4746603429
141,4746603359
142,4746603343
143,4746603321
144,4746603319
145,4746603255
146,4746603209
147,4746603123
148,4746603093
149,4746602952
150,4746602922
151,4746602892
152,4746602836
153,4746602746
154,4746602697
155,4746602696
156,4746602695
157,4746602679
158,4746602573
159,4746602508
160,4746602499
161,4746602367
162,4746602335
163,4746602324
164,4746602301
165,4746602298
166,4746602231
167,4746602169
168,4746601965
169,4746601767
170,4746601699
171,4746601621
172,4746601612
173,4746601565
174,4746601561
175,4746601548
176,4746601524
177,4746601475
178,4746601474
179,4746601472
180,4746601426
181,4746601257
182,4746601227
183,4746601156
184,4746601144
185,4746601003
186,4746600954
187,4746600938
188,4746600672
189,4746600667
190,4746600469
191,4746600361
192,4746600287
193,4746600280
194,4746600201
195,4746600191
196,4746600057
197,4746600045
198,4746599968
199,4746599949
200,4746599900
201,4746599659
202,4746599602
203,4746599491
204,4746599420
205,4746599390
206,4746599353
207,4746599328
208,4746599260
209,4746599158
210,4746599155
211,4746599152
212,4746599151
213,4746599109
214,4746599102
215,4746599062
216,4746599000
217,4746598819
218,4746598814
219,4746598799
220,4746598684
221,4746598663
222,4746598658
223,4746598643
224,4746598596
225,4746598592
226,4746598589
227,4746598585
228,4746598584
229,4746598507
230,4746598480
231,4746598425
232,4746598402
233,4746598360
234,4746598340
235,4746598337
236,4746598320
237,4746598306
238,4746598201
239,4746598178
240,4746598054
241,4746597999
242,4746597978
243,4746597977
244,4746597927
245,4746597840
246,4746597783
247,4746597781
248,4746597776
249,4746597644
250,4746597639
251,4746597538
252,4746597537
253,4746597503
254,4746597379
255,4746597373
256,4746597344
257,4746597324
258,4746597293
259,4746597292
260,4746597275
261,4746597254
262,4746597117
263,4746597072
264,4746597011
265,4746596919
266,4746596881
267,4746596868
268,4746596856
269,4746596752
270,4746596735
271,4746596665
272,4746596591
273,4746596554
274,4746596527
275,4746596454
276,4746596450
277,4746596428
278,4746596421
279,4746596337
280,4746596314
281,4746596275
282,4746596229
283,4746596072
284,4746596050
285,4746596035
286,4746595973
287,4746595939
288,4746595763
289,4746595685
290,4746595680
291,4746595672
292,4746595667
293,4746595645
294,4746595618
295,4746595537
296,4746595514
297,4746595512
298,4746595483
299,4746595481
300,4746595464
301,4746595448
302,4746595372
303,4746595295
304,4746595260
305,4746595210
306,4746595096
307,4746595061
308,4746595017
309,4746594985
310,4746594984
311,4746594928
312,4746594722
313,4746594719
