,match_id
0,4781047753
1,4781046095
2,4781045657
3,4781043645
4,4781040699
5,4781040644
6,4781038843
7,4781037810
8,4781037625
9,4781037018
10,4781036574
11,4781036499
12,4781036354
13,4781036350
14,4781036168
15,4781035893
16,4781035429
17,4781035350
18,4781035266
19,4781035222
20,4781035070
21,4781035068
22,4781034822
23,4781034540
24,4781034466
25,4781033249
26,4781033131
27,4781032985
28,4781032813
29,4781032718
30,4781032640
31,4781032294
32,4781032288
33,4781032160
34,4781032091
35,4781031855
36,4781031830
37,4781031619
38,4781031558
39,4781031553
40,4781031377
41,4781031257
42,4781031203
43,4781031050
44,4781030967
45,4781030932
46,4781030828
47,4781030777
48,4781030660
49,4781030657
50,4781030523
51,4781030490
52,4781030416
53,4781030369
54,4781030288
55,4781030283
56,4781030126
57,4781030103
58,4781030101
59,4781029888
60,4781029809
61,4781029780
62,4781029761
63,4781029727
64,4781029596
65,4781029593
66,4781029530
67,4781029451
68,4781029392
69,4781029372
70,4781029371
71,4781029324
72,4781029285
73,4781029145
74,4781028963
75,4781028914
76,4781028637
77,4781028576
78,4781028435
79,4781028399
80,4781028229
81,4781028106
82,4781028076
83,4781028019
84,4781027868
85,4781027788
86,4781027641
87,4781027412
88,4781027358
89,4781027298
90,4781027294
91,4781027276
92,4781027098
93,4781027044
94,4781026874
95,4781026772
96,4781026646
97,4781026517
98,4781026495
99,4781026462
100,4781026431
101,4781026381
102,4781026195
103,4781026160
104,4781026143
105,4781025944
106,4781025888
107,4781025778
108,4781025750
109,4781025495
110,4781025376
111,4781025346
112,4781025290
113,4781025212
114,4781025195
115,4781025160
116,4781025144
117,4781025140
118,4781025116
119,4781025071
120,4781025070
121,4781025051
122,4781025043
123,4781024881
124,4781024869
125,4781024857
126,4781024823
127,4781024683
128,4781024604
129,4781024311
130,4781024146
131,4781024122
132,4781024048
133,4781024021
134,4781023987
135,4781023889
136,4781023860
137,4781023843
138,4781023740
139,4781023691
140,4781023612
141,4781023581
142,4781023462
143,4781023390
144,4781023307
145,4781023166
146,4781023102
147,4781022975
148,4781022947
149,4781022887
150,4781022859
151,4781022780
152,4781022739
153,4781022439
154,4781022386
155,4781022306
156,4781022276
157,4781022174
158,4781022024
159,4781021976
160,4781021865
161,4781021795
162,4781021746
163,4781021544
164,4781021418
165,4781021376
166,4781021371
167,4781021357
168,4781021340
169,4781021298
170,4781021293
171,4781021264
172,4781021262
173,4781021127
174,4781020932
175,4781020911
176,4781020789
177,4781020787
178,4781020764
179,4781020616
180,4781020582
181,4781020535
182,4781020472
183,4781020434
184,4781020408
185,4781020386
186,4781020266
187,4781020164
188,4781020160
189,4781020102
190,4781019919
191,4781019874
192,4781019831
193,4781019830
194,4781019777
195,4781019760
196,4781019757
197,4781019654
198,4781019629
199,4781019583
200,4781019513
201,4781019490
202,4781019457
203,4781019453
204,4781019385
205,4781019384
206,4781019380
207,4781019316
208,4781019196
209,4781019075
210,4781018986
211,4781018950
