,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4296033623,1,53,86,35,1,104,97,14,44,98,30
1,4296032379,0,41,104,8,14,114,63,57,12,1,99
2,4296028562,1,86,31,2,79,1,85,121,87,19,75
3,4296026380,1,11,46,114,14,99,78,1,97,95,15
4,4296019481,0,1,14,13,66,44,21,18,42,84,72
5,4296019361,1,52,70,99,76,110,105,100,102,1,7
6,4296018375,1,99,37,1,59,93,11,7,18,56,4
7,4296018243,0,74,10,68,9,102,28,6,26,1,100
8,4296017048,0,20,84,70,1,30,73,101,33,40,21
9,4296016818,0,4,96,63,101,66,50,82,1,17,19
10,4296016803,0,63,104,109,4,6,46,62,93,1,2
11,4296016097,1,103,2,64,106,65,71,57,12,93,1
12,4296015618,1,40,41,1,109,121,7,34,114,38,17
13,4296015373,0,57,1,45,78,77,104,25,14,35,62
14,4296015356,0,92,33,42,104,87,81,44,17,1,2
15,4296014988,0,22,35,104,99,32,2,27,1,120,34
16,4296014763,0,1,62,11,86,40,10,50,97,22,18
17,4296014707,0,62,1,86,2,59,14,17,35,12,32
18,4296013958,0,40,114,93,86,72,41,59,74,1,71
19,4296013562,0,104,93,97,26,58,6,44,1,53,11
20,4296013435,1,101,33,8,1,6,7,35,74,11,26
21,4296013245,0,1,5,26,78,73,45,72,44,39,70
22,4296012827,0,18,109,2,95,58,114,111,70,14,1
23,4296012727,1,95,1,44,88,93,34,73,23,11,71
24,4296012652,0,5,7,12,18,74,6,109,1,56,59
25,4296012455,0,61,86,26,100,1,83,90,32,23,17
26,4296012439,0,109,28,44,48,79,1,32,101,26,14
27,4296012223,0,1,38,114,5,83,94,16,87,107,25
28,4296012111,1,21,101,1,6,114,2,18,42,44,120
29,4296012092,0,62,4,39,27,35,14,28,1,112,94
30,4296012026,0,37,47,22,59,2,50,1,70,14,27
31,4296011976,1,82,1,21,14,86,75,109,25,33,2
32,4296011891,0,45,101,41,50,27,1,74,17,14,38
33,4296011800,1,50,1,59,31,84,69,27,14,44,110
34,4296011590,1,56,59,8,48,61,1,82,93,103,49
35,4296011490,1,86,83,51,71,99,23,93,1,35,34
36,4296011251,0,47,104,70,97,81,6,93,28,1,2
37,4296011061,1,5,45,20,99,93,36,100,1,12,40
38,4296010745,0,47,53,1,80,25,20,77,86,6,42
39,4296010589,0,96,35,26,18,93,104,63,45,41,1
40,4296010496,1,101,6,88,35,63,46,84,5,1,59
41,4296010311,0,14,91,111,7,74,18,86,68,67,1
42,4296009846,0,1,68,50,93,90,76,40,86,59,38
43,4296009799,1,100,38,2,50,106,49,64,1,109,105
44,4296009648,1,14,17,74,62,1,44,104,26,39,22
45,4296009641,1,76,93,1,14,26,62,83,6,59,22
46,4296009499,1,72,34,101,1,14,44,2,33,11,73
47,4296009414,1,93,1,17,35,26,44,90,7,82,6
48,4296009360,0,46,44,41,73,102,26,50,60,1,54
49,4296009320,1,1,36,27,67,14,35,76,9,102,101
50,4296009074,0,40,99,74,42,56,1,12,41,110,114
51,4296009011,1,56,1,93,44,75,47,2,63,107,26
52,4296008878,0,81,102,11,59,30,14,71,93,104,1
53,4296008775,0,1,8,22,49,101,83,35,34,26,32
54,4296008676,0,26,35,1,32,56,8,12,95,102,44
55,4296008601,0,1,21,10,81,18,13,29,34,44,8
56,4296008383,1,1,52,99,74,17,100,75,42,101,114
57,4296008274,1,42,103,6,100,93,17,107,1,29,4
58,4296008170,0,57,8,1,2,31,101,74,64,26,11
59,4296008129,1,4,19,1,112,35,114,44,62,48,27
60,4296008055,1,6,45,78,17,31,41,101,11,70,1
61,4296007990,1,63,73,26,101,102,6,1,95,42,37
62,4296007964,0,69,6,121,110,97,27,1,14,49,74
63,4296007637,1,74,101,70,28,35,27,98,81,95,1
64,4296007547,0,4,26,41,114,95,83,1,28,27,44
65,4296007431,1,1,81,98,62,59,5,20,11,99,74
66,4296007267,0,86,42,59,94,17,1,67,6,5,7
67,4296007173,0,17,7,72,1,13,62,12,41,18,71
68,4296007123,1,2,18,67,45,104,35,74,14,26,1
69,4296007105,1,29,1,21,68,14,26,48,85,36,78
70,4296006949,1,14,1,99,7,35,105,27,5,41,47
