,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4306459819,1,93,113,14,1,26,5,114,78,69,16
1,4306459241,1,1,74,75,42,85,27,44,26,32,82
2,4306457812,1,101,44,32,55,70,35,10,41,14,1
3,4306457554,1,54,52,49,1,102,26,80,93,98,44
4,4306457349,0,90,1,14,37,44,102,81,48,34,59
5,4306456830,1,6,21,121,3,1,47,7,61,74,52
6,4306456715,0,49,95,120,26,111,35,104,18,1,42
7,4306456564,1,1,34,75,8,106,101,53,12,4,41
8,4306456524,0,64,104,102,93,1,28,14,107,34,17
9,4306456118,1,20,28,6,14,99,35,58,21,1,8
10,4306456043,1,59,103,107,19,1,35,90,27,14,13
11,4306455598,0,94,44,95,84,93,14,62,1,40,71
12,4306454925,1,81,17,110,44,41,14,1,15,5,39
13,4306454796,0,1,8,62,32,67,4,21,7,81,95
14,4306454655,1,14,1,63,59,49,104,26,35,109,86
15,4306454496,0,14,1,100,85,62,35,34,25,8,71
16,4306454425,0,95,21,35,63,17,2,99,20,14,1
17,4306454307,0,121,35,17,6,1,14,98,79,26,70
18,4306454069,0,6,22,1,26,99,2,42,104,81,27
19,4306454053,1,35,59,14,28,26,4,8,71,34,1
20,4306454009,1,14,35,109,86,99,100,37,71,1,81
21,4306453718,1,7,67,109,56,44,6,14,1,28,59
22,4306453487,1,100,74,41,21,11,14,22,114,1,53
23,4306453386,1,44,1,89,6,70,90,21,11,102,41
24,4306453174,1,2,34,14,1,23,86,29,18,25,44
25,4306453114,1,22,28,99,1,4,70,60,113,59,62
26,4306453110,1,15,6,14,8,31,84,82,99,70,1
27,4306452974,1,6,44,1,84,99,59,14,7,38,74
28,4306452901,1,1,67,48,114,14,93,8,7,95,87
29,4306452434,1,8,53,51,76,109,6,1,29,45,7
30,4306452301,0,74,26,1,28,8,14,35,6,5,84
31,4306451911,1,42,70,71,31,18,10,59,77,1,104
32,4306451702,1,103,49,75,36,1,51,47,26,68,27
33,4306451579,0,70,18,22,35,28,5,1,95,6,74
34,4306451199,1,50,44,6,34,114,1,14,28,74,8
35,4306451197,1,8,16,39,13,37,85,9,31,59,1
36,4306451174,1,101,52,14,1,86,102,78,109,55,32
37,4306451129,1,50,17,41,35,99,104,1,28,71,59
38,4306450646,0,93,92,22,26,48,98,121,1,73,79
39,4306450615,1,41,101,74,35,70,95,93,28,1,40
40,4306450456,1,1,106,28,19,32,93,41,2,120,37
41,4306450358,0,41,8,67,14,1,7,25,93,94,17
42,4306450296,1,104,22,26,97,74,39,70,1,75,90
43,4306450174,0,9,18,14,59,6,101,41,8,1,79
44,4306449850,1,44,32,1,81,62,2,99,23,93,56
45,4306449837,0,14,22,59,87,1,32,39,26,44,12
46,4306449710,0,34,56,14,68,8,101,9,23,84,1
47,4306449694,0,112,20,38,99,56,32,70,27,43,1
48,4306449663,0,110,12,1,23,97,44,25,74,68,93
