,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
0,4289391706,1,104,26,86,18,59,111,44,82,55,28
1,4289391703,1,18,14,21,98,93,105,55,104,26,6
2,4289391623,0,93,74,96,14,23,55,11,12,53,86
3,4289391435,1,90,5,93,81,14,62,32,55,23,99
4,4289391236,0,110,11,94,55,102,26,36,8,86,18
5,4289390977,1,74,11,85,55,8,18,93,23,63,114
6,4289390936,0,71,18,30,55,35,29,98,44,12,7
7,4289390835,0,82,9,55,74,109,64,50,41,97,6
8,4289390701,1,63,20,81,104,26,39,68,8,93,55
9,4289390405,1,14,27,35,71,78,2,21,32,84,55
10,4289390360,0,35,100,114,31,40,6,55,76,121,63
11,4289390259,1,71,105,35,53,22,48,36,74,55,86
12,4289390120,1,81,25,59,98,79,83,55,94,71,28
13,4289390052,1,10,87,55,73,42,74,6,106,14,32
14,4289389970,0,17,13,93,64,14,32,62,67,55,86
15,4289389880,0,30,2,63,40,70,27,55,6,25,34
16,4289389552,1,26,14,86,21,71,68,94,45,55,60
17,4289389399,1,17,14,26,55,100,9,8,36,93,6
18,4289389390,0,84,33,14,30,35,70,55,16,80,74
19,4289389327,1,35,105,109,121,55,11,50,2,7,44
20,4289389236,1,10,101,71,104,55,63,44,62,26,23
21,4289389134,1,107,10,59,8,55,9,111,27,26,76
22,4289388885,1,44,55,4,11,14,101,41,100,36,8
23,4289388883,1,70,14,9,55,2,34,114,104,27,88
24,4289388814,0,17,10,50,41,55,84,44,1,109,32
25,4289388162,0,88,56,5,1,59,92,55,48,81,64
26,4289388115,0,114,100,121,35,84,26,120,55,82,44
27,4289387938,1,11,44,8,6,104,93,83,91,55,45
28,4289387913,0,95,26,62,55,47,46,96,42,14,86
29,4289387725,0,11,21,55,81,84,26,72,34,69,50
30,4289387405,0,9,84,14,62,49,74,104,55,82,8
31,4289387373,1,72,68,14,29,55,71,47,93,32,6
32,4289387320,0,55,1,74,32,41,8,31,14,6,46
33,4289387238,1,29,10,14,7,63,5,25,44,88,55
34,4289386713,0,44,86,71,26,14,21,74,94,55,17
35,4289386705,0,71,10,55,27,31,23,98,70,21,14
36,4289386383,0,58,44,69,62,93,90,74,70,2,55
37,4289386345,0,55,36,121,120,74,93,71,86,44,9
38,4289386308,1,119,7,71,74,55,58,23,49,16,5
39,4289386234,1,8,23,55,4,84,2,46,40,48,89
40,4289385992,0,11,29,54,68,86,26,9,10,55,94
