,match_id
0,4728159110
1,4728150128
2,4728143349
3,4728141068
4,4728140849
5,4728138964
6,4728138005
7,4728133948
8,4728133146
9,4728130736
10,4728130603
11,4728128063
12,4728127708
13,4728126276
14,4728125574
15,4728125511
16,4728124413
17,4728123267
18,4728121046
19,4728120530
20,4728118127
21,4728117462
22,4728116782
23,4728116604
24,4728115850
25,4728115539
26,4728115245
27,4728115217
28,4728114865
29,4728114252
30,4728113203
31,4728112958
32,4728112559
33,4728111285
34,4728111036
35,4728110965
36,4728110863
37,4728110275
38,4728109496
39,4728108831
40,4728107709
41,4728106541
42,4728106110
43,4728105635
44,4728105595
45,4728105483
46,4728105482
47,4728104018
48,4728103881
49,4728103817
50,4728103533
51,4728102974
52,4728102636
53,4728102284
54,4728101736
55,4728101595
56,4728100690
57,4728100231
58,4728100035
59,4728099805
60,4728099529
61,4728099528
62,4728099494
63,4728099048
64,4728098732
65,4728097548
66,4728097029
67,4728096602
68,4728096177
69,4728096097
70,4728095801
71,4728095771
72,4728095588
73,4728094897
74,4728094379
75,4728094099
76,4728093619
77,4728093396
78,4728093360
79,4728093320
80,4728092865
81,4728092387
82,4728092127
83,4728090943
84,4728090509
85,4728090490
86,4728089776
87,4728089506
88,4728089403
89,4728089237
90,4728089142
91,4728088889
92,4728087742
93,4728087326
94,4728087259
95,4728087191
96,4728086515
97,4728086307
98,4728086276
99,4728085812
100,4728085775
101,4728085442
102,4728084509
103,4728084252
104,4728083106
105,4728081424
106,4728081422
107,4728080688
108,4728079952
109,4728079532
110,4728079299
111,4728079214
112,4728078704
113,4728078692
114,4728078664
115,4728078506
116,4728078213
117,4728077932
118,4728077797
119,4728077767
120,4728074974
121,4728073327
122,4728072904
123,4728072727
124,4728072227
125,4728072128
126,4728071918
127,4728071681
128,4728071323
129,4728070919
130,4728070665
131,4728070584
132,4728070476
133,4728069927
134,4728069771
135,4728069399
136,4728069081
137,4728068892
138,4728068822
139,4728068580
140,4728068324
141,4728068067
142,4728067211
143,4728066888
144,4728066632
145,4728066010
146,4728065916
147,4728065244
148,4728064688
149,4728064622
150,4728064405
151,4728064320
152,4728064182
153,4728063444
154,4728062918
155,4728062758
156,4728062398
157,4728062173
158,4728061662
159,4728061601
160,4728061051
161,4728060091
162,4728059679
163,4728059214
164,4728059125
165,4728059119
166,4728059004
167,4728058796
168,4728057996
169,4728057916
170,4728057312
171,4728056152
172,4728055645
173,4728055641
174,4728055011
175,4728054494
176,4728054351
177,4728054210
178,4728053894
179,4728053759
180,4728052868
181,4728051935
182,4728051704
183,4728050982
184,4728049622
185,4728049460
186,4728048761
187,4728048735
188,4728048734
189,4728048586
190,4728048313
191,4728047509
192,4728047153
193,4728045905
194,4728045593
195,4728045357
196,4728045036
197,4728044670
198,4728044513
199,4728044357
200,4728044238
201,4728043377
202,4728041348
203,4728041218
204,4728040886
205,4728039634
206,4728039524
207,4728039522
208,4728039496
209,4728039484
210,4728039296
211,4728038959
212,4728038664
213,4728038368
214,4728037929
215,4728037742
216,4728035975
217,4728035516
218,4728034975
