,match_id,radiant_win,radiant_heroes0,dire_heroes0,radiant_heroes1,dire_heroes1,radiant_heroes2,dire_heroes2,radiant_heroes3,dire_heroes3,radiant_heroes4,dire_heroes4
124,,0,23,121,3,34,74,14,44,2,26,12
125,,1,68,8,14,27,28,73,34,98,54,31
126,,1,43,85,62,8,95,71,36,10,89,25
127,,1,17,1,14,8,58,101,25,30,16,65
128,,1,56,63,86,33,114,97,62,8,26,74
129,,0,86,31,17,69,44,62,23,89,26,59
130,,1,114,28,14,26,58,35,46,62,71,34
131,,1,62,112,13,5,25,11,39,56,26,60
132,,0,21,86,1,27,6,129,64,74,99,4
133,,1,10,92,30,2,21,104,41,37,86,25
134,,0,113,87,66,53,5,12,8,26,21,70
135,,0,28,71,7,9,50,17,25,30,75,12
136,,1,21,84,23,26,8,29,119,17,3,44
137,,0,23,15,41,89,32,62,70,26,93,42
138,,1,59,17,80,49,56,74,93,44,72,28
139,,1,95,63,44,15,21,11,84,14,26,50
140,,1,8,62,53,35,75,34,106,12,68,23
141,,1,32,56,15,11,14,53,51,38,70,97
142,,1,40,26,95,71,94,106,32,1,69,42
143,,1,49,100,114,2,106,1,20,62,45,6
144,,0,47,15,8,129,3,35,62,36,74,26
145,,1,2,41,74,34,30,7,8,27,5,69
146,,1,12,36,121,9,28,7,99,106,4,2
147,,1,46,1,54,7,70,21,79,34,27,86
148,,1,83,14,18,26,54,6,88,2,22,35
149,,0,42,66,104,6,35,10,44,22,121,14
150,,1,10,6,113,106,14,129,90,30,62,86
151,,1,100,7,33,8,54,13,87,27,11,53
152,,0,82,78,3,11,54,86,101,10,29,74
153,,1,129,71,36,56,86,53,101,42,13,14
154,,1,86,27,47,21,14,69,45,25,8,53
155,,1,121,105,81,93,79,74,94,33,11,86
156,,1,102,72,25,41,59,39,26,85,114,57
157,,1,6,62,9,1,17,53,16,101,20,34
158,,0,13,129,44,74,108,70,112,121,14,64
159,,1,84,50,85,11,17,53,21,99,62,14
160,,1,105,86,113,104,15,120,74,46,20,42
161,,0,5,98,102,69,11,47,71,63,16,101
162,,1,11,73,108,22,6,8,35,81,99,105
163,,0,104,33,91,70,18,20,71,74,19,62
164,,0,71,93,8,74,64,22,23,14,99,29
165,,0,50,60,28,25,90,14,8,29,26,86
166,,1,129,17,56,109,44,40,22,106,26,45
167,,0,104,9,46,82,74,42,86,26,70,106
168,,0,27,64,83,114,86,28,44,6,2,16
169,,1,113,99,6,90,94,14,26,11,20,93
170,,0,95,13,75,99,59,26,14,102,30,81
171,,1,17,93,26,23,6,22,63,79,21,49
172,,0,84,44,37,74,88,63,32,95,18,56
173,,1,114,104,12,28,35,6,106,26,96,41
174,,1,32,23,74,104,62,91,99,10,11,81
175,,1,75,6,29,22,74,62,5,26,68,15
176,,0,45,6,25,94,129,20,11,21,101,35
177,,1,10,93,14,74,101,75,30,112,4,114
178,,1,93,14,84,51,50,22,26,94,35,25
179,,1,111,7,14,107,32,94,67,34,73,72
180,,0,84,70,51,20,8,75,65,86,9,129
181,,0,11,5,18,43,29,70,33,21,87,108
182,,0,74,52,8,78,60,14,101,21,26,44
183,,0,98,39,70,26,2,75,88,61,84,37
184,,1,49,59,17,27,107,79,99,2,76,109
